residence_id,LOCATION,TYPE,province,city,full_addres
922,"(2.6488313722512147, 39.72325569498615)",CITY,Khorasan-e Razavi,Mashhad,"(173, 177, 'rQJKBxPS', 'VTtzw')"
923,"(21.306476603286807, 96.63833118320413)",CITY,Esfahan,Najafabad,"(180, 24, 'jJIoYLqSyby', 'qNGtBTvYaaF')"
924,"(58.076536545415614, 49.04866845938083)",CITY,Khuzestan,Ahvaz,"(92, 70, 'JzfIfBhBM', 'UIyDSSnS')"
925,"(81.29373180323732, 72.11945624247667)",CITY,Khorasan-e Razavi,Sabzevar,"(199, 135, 'JMqWnglpmKe', 'Rzb')"
926,"(77.37174854751883, 0.200659061960895)",SUBURB,Esfahan,Esfahan,"(57, 110, 'rjSktN', 'jIcgNUdqvkzRrk')"
927,"(16.573091447528565, 60.68306737123129)",SUBURB,Yazd,Yazd,"(149, 51, 'KmLeMOsFHA', 'oIeK')"
928,"(63.16265742187589, 50.938556224341845)",SUBURB,Markazi,Arak,"(188, 187, 'xfv', 'PdJqOgPmkfEzFDD')"
929,"(43.07152696818923, 94.46585976616821)",CITY,Tehran,Shahre Qods,"(127, 25, 'dnOMm', 'sXnCjLQrO')"
930,"(14.80134918484799, 6.189788056439904)",CITY,Kerman,Kerman,"(82, 107, 'GjRmRxZRvW', 'ecrNAXxVc')"
931,"(87.85785904232722, 49.124238501297015)",CITY,Gilan,Rasht,"(44, 174, 'gNUlmDpCI', 'OMicNZFLemSEWw')"
932,"(25.01936242032785, 27.404120374469244)",CITY,Alborz,Karaj,"(58, 111, 'DzhYghkb', 'YNZWQPy')"
933,"(80.76774711083762, 9.27241901978817)",CITY,Hormozgan,Bandar Abbas,"(121, 116, 'SKqxRApzQLQ', 'TkcMNecZWg')"
934,"(47.73783064096251, 36.828815731527776)",SUBURB,Khorasan-e Razavi,Sabzevar,"(39, 40, 'bhWs', 'FmR')"
935,"(55.20758173309027, 61.83207302326784)",SUBURB,Kermanshah,Kermanshah,"(173, 16, 'sbAQw', 'YYkAyTlCJ')"
936,"(43.24677837567638, 69.4354082736423)",CITY,Hormozgan,Bandar Abbas,"(90, 156, 'bdPSIFfWrXu', 'nqDcm')"
937,"(27.0370626407905, 5.949724912877086)",CITY,Ardabil,Ardabil,"(98, 38, 'VkRn', 'cuUhgrKOLNd')"
938,"(83.7283895111123, 7.0114062168868845)",CITY,Zanjan,Zanjan,"(76, 61, 'e', 'XLchEhVDpNuqt')"
939,"(47.94591971348792, 6.544353556255511)",CITY,Hormozgan,Bandar Abbas,"(42, 46, 'aGLcFgyjYsawHjZ', 'WuQTLsMRrEPqKP')"
940,"(24.072459053347583, 44.96551262468634)",SUBURB,Markazi,Arak,"(127, 182, 'GSjqGa', 'OdQ')"
941,"(29.763596491115983, 46.023571136510654)",CITY,Esfahan,Najafabad,"(44, 162, 'IrdXrPvweYkef', 'xcAOAXwIleJ')"
942,"(80.98407257448841, 80.05482489805371)",CITY,azarbayjan-e Sharqi,Tabriz,"(97, 107, 'PZFbtCRtx', 'U')"
943,"(89.80814385182296, 94.17052159099939)",SUBURB,Esfahan,Esfahan,"(54, 26, 'rwwyHIHQRHXk', 'SgpPDZ')"
944,"(61.07164521406554, 43.938920543467205)",SUBURB,Kordestan,Sanandaj,"(100, 87, 'bgzf', 'MTyXYW')"
945,"(6.484315570188537, 59.108059303217495)",CITY,Khuzestan,Dezful,"(113, 199, 'yXSLhpEPIu', 'rUUdopyn')"
946,"(78.82593000420852, 63.02732818783494)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(147, 40, 'GestRlKPED', 'fF')"
947,"(75.95640958702275, 58.57690715201065)",SUBURB,Ardabil,Ardabil,"(4, 188, 'BXRzHLBSHapU', 'LAbwmqqejtjKybm')"
948,"(90.7000223131429, 63.14618171735512)",CITY,Yazd,Yazd,"(110, 41, 'rQPIcHmaQbS', 'c')"
949,"(74.54742956314875, 62.02474429844228)",CITY,Mazandaran,Amol,"(131, 90, 'ngbSqvMyW', 'wQndsqAKCdLCsO')"
950,"(41.42175356082258, 51.65626640634573)",SUBURB,Mazandaran,Qaem Shahr,"(114, 121, 'aGOrDzSjSgedDEV', 'DrsUqrROpY')"
951,"(72.46635584785614, 99.16157641978184)",SUBURB,Kerman,Kerman,"(102, 59, 'pOaPVDZiqzLO', 'bAuIrqPJcmqge')"
952,"(32.26229845396649, 98.05536220411594)",SUBURB,Tehran,Pakdasht,"(109, 85, 'NziElnXcJPUVCoT', 'ihuKK')"
953,"(70.29338103078567, 14.075750466594982)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(44, 67, 'mLHO', 'IkXa')"
954,"(56.509452447352224, 96.26700482393387)",SUBURB,Fars,Shiraz,"(71, 16, 'MwnHrvKCCWMnd', 'aFCEsbpKB')"
955,"(48.02753784742622, 62.13977316174962)",SUBURB,Mazandaran,Amol,"(42, 162, 'bihJk', 'ViwSQN')"
956,"(18.0325169348276, 48.06406300645231)",SUBURB,Alborz,Karaj,"(111, 47, 'nVSWSWZVW', 'pvlPXNcxMfZDHUy')"
957,"(71.8595065930922, 23.918968948766807)",CITY,Tehran,Pakdasht,"(139, 149, 'QcZPhjyjMzCyFky', 'STjhWHdmMBxcKaD')"
958,"(66.81176556188913, 34.89674530005807)",SUBURB,Khuzestan,Ahvaz,"(158, 61, 'JCRdOImxtNr', 'lcpvnvaYKWQFDhE')"
959,"(20.042807284019204, 71.04614604095843)",SUBURB,Yazd,Yazd,"(133, 176, 'HsJYuYboRW', 'TsIWia')"
960,"(0.8206383748763146, 84.45250863007536)",CITY,azarbayjan-e Sharqi,Tabriz,"(182, 135, 'LKDBqRAs', 'dICumHhTDNIGF')"
961,"(50.787351444919224, 79.38399208246958)",SUBURB,Gilan,Rasht,"(176, 115, 'CVpYXBHMdaQoJw', 'EtHWpLt')"
962,"(99.60022542974573, 99.74862235886178)",SUBURB,Markazi,Arak,"(99, 187, 'gZazgqo', 'FXKK')"
963,"(27.151870047242898, 37.489161193184714)",SUBURB,azarbayjan-e Gharbi,Orumiyeh,"(172, 144, 'VPxuF', 'zEoT')"
964,"(59.29426054548904, 66.60629805937808)",SUBURB,Zanjan,Zanjan,"(175, 199, 'O', 'lmWlSHYmwdLr')"
965,"(59.21028778931527, 72.41111136467715)",CITY,Esfahan,Kashan,"(100, 185, 'MTC', 'Ij')"
966,"(36.824186574809104, 44.35843734022606)",CITY,Ardabil,Ardabil,"(102, 141, 'VuNRXG', 'DvldYA')"
967,"(31.459322345068564, 19.688730111728724)",SUBURB,Mazandaran,Sarta,"(19, 131, 'd', 'bESTXixaOG')"
968,"(8.812669581361831, 23.89210408417055)",CITY,Ardabil,Ardabil,"(163, 96, 'gEFdDB', 'sR')"
969,"(80.72924845606993, 25.336287645423717)",CITY,Kordestan,Sanandaj,"(135, 129, 'AygYWNGut', 'qSRNgaLVUVxjYW')"
970,"(89.7530769273726, 66.97595888064913)",SUBURB,Esfahan,Kashan,"(15, 56, 'ghTUBGIUHAkd', 'ZluJK')"
971,"(6.839676312030418, 36.006795871407306)",CITY,Mazandaran,Sarta,"(105, 176, 'mzyMOGLOIVq', 'BWoaFhsfagO')"
972,"(3.3299208582328266, 22.656103400575912)",SUBURB,Esfahan,Kashan,"(74, 170, 'cBCJDFGYRG', 'lnTFOcA')"
973,"(34.563324426105915, 66.75156625321821)",CITY,Tehran,Shahre Qods,"(22, 167, 'TLk', 'EmHp')"
974,"(51.17608603307915, 32.22827065179479)",SUBURB,Tehran,Pakdasht,"(143, 127, 'MOKHjvVV', 'l')"
975,"(44.94663252149588, 21.123584477792868)",CITY,Mazandaran,Amol,"(188, 68, 'MKazniBAVYXqJ', 'YvQkCFghBtvvh')"
976,"(25.653954088684692, 5.015368415742727)",SUBURB,Kerman,Kerman,"(194, 136, 'fxFvHRwmkZP', 'xL')"
977,"(98.58227390946696, 46.1419396544284)",CITY,Khuzestan,Ahvaz,"(72, 191, 'PndbsHQ', 'hPxBEXmGMddJJkp')"
978,"(97.62580049939562, 74.32707690125324)",SUBURB,Hamadan,Bahar,"(162, 134, 'lBxodxJBM', 'ItKIT')"
979,"(88.83768953577382, 80.8895990332452)",CITY,azarbayjan-e Gharbi,Orumiyeh,"(62, 82, 'IJYvTjTEzEY', 'lT')"
980,"(31.423377794430507, 49.55194725373864)",SUBURB,Khorasan-e Razavi,Sabzevar,"(23, 64, 'DjObtYgEZ', 'UStUtGfMBLckZLF')"
981,"(90.98697587787899, 35.83303083861139)",CITY,Markazi,Arak,"(20, 149, 'dABnSHiX', 'YqWZTuojXHmMnWX')"
982,"(50.724896941863264, 36.07030669710094)",SUBURB,Esfahan,Najafabad,"(117, 88, 'XRMyowZWuREUH', 'Wzu')"
983,"(56.39448236909905, 25.864672322415128)",SUBURB,Khorasan-e Razavi,Mashhad,"(62, 157, 'gdpfFMk', 'zbLbjTWFRT')"
984,"(43.28989772809112, 82.72567875070916)",SUBURB,Tehran,Tehran,"(119, 182, 'QEcXcrCsLtRWobr', 'oTCRIaAqcF')"
985,"(51.59977527251167, 15.142684875238388)",CITY,Hamadan,Bahar,"(72, 126, 'udLsuxwAT', 'OrzTddh')"
986,"(27.262336731493832, 84.18072939343362)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(108, 106, 'OSGWqFoxT', 'rUHzbLyP')"
987,"(84.47595893557079, 72.21757451723295)",CITY,Tehran,Shahre Qods,"(82, 95, 'bT', 'hT')"
988,"(31.448709317978185, 65.84408577915617)",SUBURB,Kordestan,Sanandaj,"(128, 191, 'XrPAxYuIR', 'lAMdaJ')"
989,"(27.287752807496556, 83.92863803788597)",SUBURB,Mazandaran,Qaem Shahr,"(85, 32, 'WZKED', 'j')"
990,"(99.4152538714158, 7.390259253151399)",CITY,Gilan,Rasht,"(73, 151, 'sa', 'UKVoNHpOBtue')"
991,"(90.60349095112596, 42.82538159763683)",CITY,Kermanshah,Kermanshah,"(165, 2, 'CLuQyeIqCxVEbl', 'Pfx')"
992,"(12.039219268538815, 10.741684928905515)",SUBURB,Qom,Qom,"(24, 78, 'PPoeyTvbqoBcZo', 'O')"
993,"(29.992448662430505, 73.84324659323195)",SUBURB,Khorasan-e Razavi,Mashhad,"(133, 174, 'jKXBkhyCoBh', 'ulKrLVp')"
994,"(89.32821111946929, 21.385699654862734)",CITY,Yazd,Yazd,"(39, 125, 'PZkxlfiDNMts', 'uEBnTbrRiRlaBQG')"
995,"(6.689681286566806, 30.67706203118975)",SUBURB,Kermanshah,Kermanshah,"(34, 25, 'tuIYBpU', 'fWsmNQXzcy')"
996,"(95.14703192196247, 88.78947976936425)",CITY,Hormozgan,Bandar Abbas,"(91, 167, 'plW', 'LoG')"
997,"(45.42400651397266, 14.820146363903163)",SUBURB,Sistan va Baluchestan,Zahedan,"(147, 14, 'gchMPBLMoTPjmeA', 'vgBhzwbUGQNp')"
998,"(93.79125716208706, 95.93546218063763)",SUBURB,Mazandaran,Babol,"(165, 45, 'WBKyJ', 'eCxzUcroprT')"
999,"(67.70286277004544, 10.638433205335485)",SUBURB,Tehran,Pakdasht,"(184, 11, 'WfHM', 'MtKjMXhP')"
1000,"(51.99965892276241, 24.71761241734506)",CITY,Zanjan,Zanjan,"(84, 151, 'MWz', 'fqMzOsB')"
1001,"(64.24048312361926, 57.08433677736969)",SUBURB,Tehran,Malard,"(40, 169, 'YvteMklpaKSCD', 'fDiPDBshy')"
1002,"(65.73844768366834, 84.98317051699739)",CITY,Zanjan,Zanjan,"(95, 85, 'kAsFG', 'lnbwDeE')"
1003,"(34.284366611046416, 0.5564111240524472)",CITY,Kerman,Kerman,"(76, 83, 'OamZuGU', 'rEfDNWmCbijvOH')"
1004,"(6.098225417890002, 24.469253662309164)",CITY,Lorestan,Khoramabad,"(29, 113, 'xqM', 'kKrffIOZZRc')"
1005,"(87.9819835329961, 80.1849144895164)",SUBURB,Mazandaran,Sarta,"(165, 115, 'wc', 'AFs')"
1006,"(87.15443431116786, 11.391558501471222)",CITY,Esfahan,Esfahan,"(107, 119, 'hiqBl', 'phaXDLSdKgqMlr')"
1007,"(73.73263463835788, 84.06541931654583)",SUBURB,Khuzestan,Ahvaz,"(17, 40, 'FNQFyndzf', 'UaQhiP')"
1008,"(71.08342529488179, 5.888940388375696)",SUBURB,Kordestan,Sanandaj,"(31, 51, 'FdolveJrtafwahV', 'ZEFFSYhLvc')"
1009,"(34.36095081539515, 71.02110195887373)",SUBURB,Tehran,Malard,"(119, 155, 'sAEbuuTaB', 'z')"
1010,"(82.94069380210357, 66.9863224110864)",CITY,Khuzestan,Ahvaz,"(82, 20, 'AilQeRojIAFwQg', 'ev')"
1011,"(23.45477279645497, 1.7953355574225727)",SUBURB,Esfahan,Kashan,"(110, 90, 'htEMpOqpVK', 'BKzzSoVYjRSRs')"
1012,"(28.63383013305729, 29.276676557036385)",SUBURB,Tehran,Tehran,"(37, 117, 'fjoDwYKX', 'jo')"
1013,"(80.32221628962583, 16.613376534967152)",SUBURB,Lorestan,Khoramabad,"(116, 173, 'JBNMTJtNaTJX', 'OabQAtFuXNO')"
1014,"(29.93555535713138, 19.35518533881234)",SUBURB,Khuzestan,Madan,"(156, 165, 'VTzlYgyaoWOkOf', 'NkDOOUMGvcbrR')"
1015,"(96.10510503073314, 43.584462193999606)",CITY,Mazandaran,Qaem Shahr,"(69, 197, 'jVZkxkptxI', 'cVgx')"
1016,"(97.73217487891611, 36.199314338834895)",CITY,Tehran,Tehran,"(36, 86, 'DYahGGJziYgyTv', 's')"
1017,"(18.86065938085133, 10.101335506731745)",SUBURB,Ardabil,Ardabil,"(117, 120, 'bPeIjRw', 'BBp')"
1018,"(75.31741796386112, 23.84701132153173)",SUBURB,Tehran,Eslamshahr,"(3, 55, 'RNRbLkR', 'iMGDpOq')"
1019,"(52.32732289611811, 72.93682695427067)",CITY,Tehran,Tehran,"(130, 124, 'SMhyM', 'QSP')"
1020,"(22.30145739410566, 53.1659186797232)",CITY,Kerman,Kerman,"(37, 148, 'LwiRMbVo', 'wVyxqOOpAzoGs')"
1021,"(41.85619494600966, 59.924104718807136)",SUBURB,Mazandaran,Qaem Shahr,"(188, 74, 'KPNrsy', 'zKmAOYqcY')"
1022,"(52.723232108164495, 50.55715604974834)",CITY,Hormozgan,Bandar Abbas,"(58, 170, 'V', 'rEg')"
1023,"(44.90722691775013, 41.33479103552538)",CITY,azarbayjan-e Sharqi,Tabriz,"(61, 6, 'bYyLnutrOe', 'zceR')"
1024,"(11.497041555522202, 15.768863047638659)",SUBURB,Esfahan,Najafabad,"(103, 139, 'AhK', 'xB')"
1025,"(12.558489390647054, 32.69787628084334)",SUBURB,azarbayjan-e Gharbi,Orumiyeh,"(175, 195, 'cr', 'qkWdjrdz')"
1026,"(14.298169623477008, 59.688776116693035)",CITY,Lorestan,Borujerd,"(101, 27, 'tMYKnTO', 'q')"
1027,"(97.01427560301543, 61.09993007750031)",SUBURB,Khorasan-e Razavi,Sabzevar,"(162, 109, 'AZB', 'iVpuQmwJRiWFKpX')"
1028,"(39.64233586421019, 77.27080601950827)",CITY,Hormozgan,Bandar Abbas,"(133, 54, 'snwaJxTulOk', 'Zqwo')"
1029,"(12.201754078903726, 5.837995426840303)",SUBURB,Khorasan-e Razavi,Sabzevar,"(2, 156, 'eC', 'RXiwURwJeDDHN')"
1030,"(62.561224325920804, 75.67336846561449)",SUBURB,Mazandaran,Amol,"(17, 186, 'cy', 'sntNpR')"
1031,"(67.23906544169074, 34.88718180319651)",CITY,Zanjan,Zanjan,"(63, 52, 'VcbUTdEKKvtp', 'oFVEKn')"
1032,"(82.93911184256243, 24.86360344618621)",SUBURB,Khorasan-e Razavi,Sabzevar,"(121, 199, 'oCG', 'Bd')"
1033,"(73.12054105161545, 96.94063823163961)",SUBURB,Mazandaran,Babol,"(13, 51, 'lZciz', 'IOh')"
1034,"(31.8406366568071, 59.95598020825569)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(126, 60, 'DtdsWTNIlbQprM', 'GOx')"
1035,"(3.987748108268585, 20.81584246826299)",SUBURB,Mazandaran,Amol,"(185, 101, 'ZbwxYBfHhAn', 'JtYxpp')"
1036,"(94.23830981601566, 7.411596257705733)",CITY,Mazandaran,Babol,"(164, 72, 'SvQHVyNAZJ', 'GLIpcffoOWOnY')"
1037,"(33.246721332173465, 16.067260337691735)",CITY,Golestan,Gorgan,"(137, 121, 'hrgKHVdZagxCrX', 'JvY')"
1038,"(58.27721158932159, 26.402579191992526)",CITY,Khuzestan,Dezful,"(56, 195, 'DdZgFRnpztMoE', 'Cmjza')"
1039,"(37.73699110665859, 11.693590743198056)",SUBURB,Zanjan,Zanjan,"(196, 163, 'bQLLgNSkZkz', 'qrwACRsalzddQLW')"
1040,"(15.739157334379716, 70.99102993306552)",CITY,Esfahan,Kashan,"(13, 54, 'gcqSEnLrBM', 'pKVkNeHcjUI')"
1041,"(1.4905382159636882, 37.4292931706111)",SUBURB,Mazandaran,Amol,"(70, 29, 'V', 'qOb')"
1042,"(21.306552475968566, 17.217384082908904)",SUBURB,Khorasan-e Razavi,Sabzevar,"(9, 115, 'JuciQD', 'YPwkLXzI')"
1043,"(79.17063918397372, 88.63251972433551)",CITY,Hormozgan,Bandar Abbas,"(189, 199, 'FxdxTHEkor', 'wliOYnPTiZ')"
1044,"(47.406619065353794, 33.539402635191784)",SUBURB,Alborz,Karaj,"(94, 175, 'qpyQwbZQXPC', 'lB')"
1045,"(89.40679912474559, 29.562572459677973)",CITY,Tehran,Malard,"(67, 32, 'VcBEMUrHNVB', 'z')"
1046,"(39.54797425759921, 19.76016415443138)",CITY,Mazandaran,Amol,"(163, 121, 'hroHvKyk', 'whwytMnJji')"
1047,"(59.94271861391633, 1.3975619451355725)",CITY,Tehran,Shahre Qods,"(96, 88, 'jBEhAnEwyvYBdki', 'lJFkDnnzkOWru')"
1048,"(17.713677152674233, 66.77357352656907)",SUBURB,Mazandaran,Sarta,"(48, 29, 'WKttjANfmDtGknN', 'bVGSjDzMPkLBz')"
1049,"(83.24441152525469, 23.774413836577647)",CITY,Tehran,Tehran,"(36, 152, 'sJGlzvDQMX', 'WIPurn')"
1050,"(86.0132818315323, 41.33281906482599)",CITY,Tehran,Malard,"(138, 155, 'rayNSmjynecN', 'IHwUR')"
1051,"(59.07448951172179, 15.491932327122537)",CITY,Qom,Qom,"(38, 188, 'SlPmttM', 'wQrd')"
1052,"(26.76867110092459, 64.44866184984998)",CITY,azarbayjan-e Gharbi,Orumiyeh,"(11, 39, 'OHAtBQa', 'WeHKvZt')"
1053,"(53.0991165325868, 49.19781760202685)",CITY,Khorasan-e Razavi,Sabzevar,"(3, 117, 'Mrb', 'KuHRqLarv')"
1054,"(70.72772928723646, 46.376635787321476)",SUBURB,Markazi,Arak,"(38, 70, 'PYlrfxsHTD', 'znLhvjlPGBiqIjp')"
1055,"(25.300703437808803, 38.945656298615525)",CITY,Mazandaran,Sarta,"(41, 120, 'iWsMUuXgaQju', 'f')"
1056,"(79.84944768289014, 57.07187068115257)",SUBURB,Esfahan,Khomeyni Shahr,"(138, 190, 'QJPoOxTWKccKkbo', 'lBLNIe')"
1057,"(75.86911738518627, 66.5180836661328)",CITY,Mazandaran,Sarta,"(162, 137, 'XXlJCYaYZmbY', 'cjcy')"
1058,"(31.25258899405289, 78.85713342847161)",CITY,Kermanshah,Kermanshah,"(33, 39, 'qfR', 'z')"
1059,"(70.89653821572071, 94.62546464528607)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(66, 27, 'NUvQXpxhVgoeA', 'Ouf')"
1060,"(45.89433728230695, 55.208834167718436)",CITY,Kordestan,Sanandaj,"(198, 181, 'pOOugTECKzWL', 'dZB')"
1061,"(8.946157571149483, 20.516889604717115)",SUBURB,Kerman,Kerman,"(47, 105, 'ZNthEicg', 'yvbZ')"
1062,"(46.70835117757724, 95.6043287973754)",CITY,Esfahan,Najafabad,"(116, 49, 'MKEapAwWonlOZ', 'QWneJmpQArS')"
1063,"(3.242758756544162, 90.5415087365031)",CITY,Esfahan,Esfahan,"(6, 55, 'ZfopR', 'NPVhBXy')"
1064,"(21.60745765874369, 90.1881785911762)",CITY,Khuzestan,Madan,"(193, 127, 'g', 'n')"
1065,"(3.664813120924082, 55.840144689413954)",SUBURB,Khorasan-e Razavi,Sabzevar,"(103, 131, 'wzlyVbhGmYGWh', 'bW')"
1066,"(21.91695742922697, 93.27791571345574)",SUBURB,Tehran,Malard,"(81, 172, 'sRFmwzaJtN', 'SDJQxPsmnX')"
1067,"(98.72371475198011, 50.94006071967587)",SUBURB,Mazandaran,Babol,"(160, 35, 'DzzyIvmoOpI', 'HicsiHXmGwmT')"
1068,"(86.78838284601345, 35.217720799577975)",SUBURB,Tehran,Shahre Qods,"(170, 82, 'dIGdoGSzN', 'YiZjGsWtmgBViTG')"
1069,"(6.629062655849771, 63.48612704852602)",SUBURB,Lorestan,Borujerd,"(103, 126, 'NwqQaXMOTlBzz', 'Sahgmex')"
1070,"(58.726808469418636, 92.34931378197756)",SUBURB,Khuzestan,Madan,"(92, 195, 'whRKCGNXVPlC', 'qFRuVWAzZ')"
1071,"(75.21960265971376, 95.61838723850843)",SUBURB,Tehran,Shahriar,"(21, 30, 'chQehoPEUnpOtvc', 'NMunfs')"
1072,"(69.18423002513046, 46.19953434667724)",CITY,Tehran,Shahre Qods,"(27, 47, 'iS', 'B')"
1073,"(86.25386384388143, 45.16687560749698)",CITY,Hormozgan,Bandar Abbas,"(113, 164, 'WVGOJHcgTc', 'cLoJFDDqnqYZl')"
1074,"(49.44982466670336, 50.18760569792564)",CITY,Lorestan,Borujerd,"(74, 86, 'WtaS', 'pRERVyDAy')"
1075,"(43.69340373020185, 26.018415564949006)",SUBURB,Khuzestan,Madan,"(100, 59, 'ndsWjhgW', 'F')"
1076,"(37.00937179886142, 24.954289827419807)",SUBURB,Mazandaran,Amol,"(79, 93, 'AEUDjgEwXbTFsW', 'xZiVxTQEegbxY')"
1077,"(59.19603480708214, 40.95133257652559)",SUBURB,Kerman,Kerman,"(63, 128, 'sliFRb', 'htRW')"
1078,"(96.34034634665689, 97.95681428726743)",CITY,Tehran,Eslamshahr,"(32, 186, 'EbHTJlMCeKfdcAY', 'GD')"
1079,"(87.56556534452697, 65.4952704378595)",CITY,Gilan,Rasht,"(140, 36, 'lpXBQBsdsHBWCya', 'CsyKOMsNSeOPGrJ')"
1080,"(1.6300426810741175, 6.161281286617159)",SUBURB,Khuzestan,Dezful,"(180, 182, 'klHiuodKj', 'K')"
1081,"(85.95739514045538, 40.82465640631222)",SUBURB,Sistan va Baluchestan,Zahedan,"(48, 106, 'enKwCJZ', 'ojOxQTiYcaBIeK')"
1082,"(51.132875544002474, 51.634078996035434)",SUBURB,Tehran,Pakdasht,"(28, 177, 'd', 'QgK')"
1083,"(64.22424653053817, 67.7875542727579)",CITY,Khorasan-e Razavi,Sabzevar,"(182, 114, 'MYYJEa', 'nOTRydoBNwqksCr')"
1084,"(28.268215631062453, 6.75298566458703)",SUBURB,Sistan va Baluchestan,Zahedan,"(20, 174, 'JQVCXyn', 'v')"
1085,"(65.86717290923542, 34.04808473271076)",CITY,azarbayjan-e Sharqi,Tabriz,"(181, 50, 'NdQn', 'VehJJuBCPKkX')"
1086,"(63.02944437719955, 13.400646194663835)",SUBURB,Zanjan,Zanjan,"(115, 194, 'wD', 'Ql')"
1087,"(87.93329405167135, 80.98743087258602)",CITY,Tehran,Pakdasht,"(120, 195, 'sjXImjgq', 'dyKTgxlbNNbBY')"
1088,"(69.09522366081441, 5.769490786137266)",CITY,Kerman,Kerman,"(47, 85, 'kLC', 'Fb')"
1089,"(35.17545513677216, 89.55640139642459)",CITY,Esfahan,Kashan,"(78, 110, 'SdrQtapJSSj', 'rzmV')"
1090,"(26.367090418151328, 86.90348971305488)",SUBURB,Mazandaran,Qaem Shahr,"(128, 2, 'cQFU', 'gALWXqynU')"
1091,"(12.594397998483409, 80.54323982638022)",SUBURB,Markazi,Arak,"(48, 99, 'fWr', 'IRNeR')"
1092,"(54.88121523239021, 66.51426324062582)",CITY,Alborz,Karaj,"(189, 163, 'ymzjdMJ', 'CGTTdbCpHFDsN')"
1093,"(83.38308051279067, 6.881580781835794)",SUBURB,Hamadan,Bahar,"(126, 103, 'FGyNYLIbpbVUidT', 'IhT')"
1094,"(82.95700979012796, 88.48137492485066)",SUBURB,Esfahan,Najafabad,"(12, 170, 'SliIUgTlxPS', 'GfU')"
1095,"(10.135792098287688, 46.51807195831352)",CITY,Tehran,Shahriar,"(128, 40, 'CKPTBGqJqE', 'QaIiw')"
1096,"(47.19323543785136, 56.11924576018775)",SUBURB,Hamadan,Bahar,"(174, 51, 'xXliNqyYwF', 'yaMP')"
1097,"(82.28700690661752, 50.62495391809774)",CITY,Khuzestan,Ahvaz,"(155, 128, 'lur', 'nVUAPjKoFXAc')"
1098,"(56.953648100461976, 32.91509524266017)",SUBURB,Mazandaran,Sarta,"(200, 10, 'KRDCpfxcxJ', 'zO')"
1099,"(7.3760875314521135, 56.93625742036018)",CITY,Esfahan,Najafabad,"(181, 193, 'Lzyasgde', 'IuGpxfyn')"
1100,"(80.48585086844656, 40.39968901636786)",CITY,Esfahan,Najafabad,"(46, 139, 'fu', 'eHwqRg')"
1101,"(34.03511303027356, 62.70608792896838)",CITY,Markazi,Arak,"(50, 57, 'CnGFUsU', 'nbtiYei')"
1102,"(28.61362939574481, 39.932174768478845)",SUBURB,Tehran,Malard,"(200, 73, 'imGGJNlK', 'ImgGFddcnbbFWv')"
1103,"(12.676625550325781, 85.49678846824499)",CITY,Tehran,Eslamshahr,"(174, 176, 'HOdAz', 'kGuOoA')"
1104,"(30.449629283849834, 73.53052631628569)",CITY,Khuzestan,Dezful,"(113, 92, 'KhvdrQXznkHSCG', 'ubwoEwCSYg')"
1105,"(66.55187568624449, 6.542523221894991)",CITY,azarbayjan-e Sharqi,Tabriz,"(58, 180, 'ccU', 'GTvnPVZ')"
1106,"(19.663790714495587, 91.53521744195898)",SUBURB,Khorasan-e Razavi,Sabzevar,"(155, 182, 'IJjW', 'MyWzAU')"
1107,"(31.848291288109298, 89.45785123254258)",SUBURB,Mazandaran,Sarta,"(130, 122, 'dIMRbZOHVcYFLgr', 'PbOf')"
1108,"(4.698269133286958, 8.287476849135732)",CITY,Zanjan,Zanjan,"(165, 4, 'IGLMgIHDUvJ', 'dzTxwXPw')"
1109,"(63.521672426965594, 19.444376706688626)",CITY,Tehran,Pakdasht,"(136, 126, 'exoxfBCBcWtpi', 'HeXDdGXMoHFL')"
1110,"(18.42407254875148, 37.28594779686269)",CITY,Hamadan,Hamadan,"(25, 105, 'zBresQMIwRJYLe', 'XCU')"
1111,"(74.83533936494294, 3.652852899322956)",SUBURB,Mazandaran,Babol,"(84, 144, 'sUgpaUwmwct', 'waJSBbxZQSNB')"
1112,"(49.643262445047775, 42.141566195391235)",SUBURB,azarbayjan-e Gharbi,Orumiyeh,"(108, 57, 'Cju', 'w')"
1113,"(38.81489939166231, 51.712825318389065)",SUBURB,Esfahan,Kashan,"(71, 98, 'jk', 'zzG')"
1114,"(88.16770806711214, 60.115236689758866)",SUBURB,Kordestan,Sanandaj,"(30, 146, 'LoZLkbpxLrEY', 'LscpoHysMdrH')"
1115,"(24.7292775869706, 22.90742217420406)",CITY,Esfahan,Khomeyni Shahr,"(8, 130, 'tEMgntAFMZQvCBW', 'ZSMRGRk')"
1116,"(7.781900944466247, 74.89658652532947)",SUBURB,Hormozgan,Bandar Abbas,"(176, 106, 'ntmidiSFB', 'CkOnJv')"
1117,"(93.89966111398726, 37.157584819842924)",CITY,Khorasan-e Razavi,Mashhad,"(190, 74, 'nztWmv', 'QoVcoXqrb')"
