REPORT_ID,ACCEPTED,EXPLANATION,PENALTY,START_DATE,END_DATE,GUEST_ID,RID
997,False,nKQkIfgKBPkogmWezyPSBAEGnsgLIPTlsymTFUfkJZnCRPUhORYFugLvkWsWWzesCRAXpCsItgY,839.8,1954-06-26,2014-04-19,5870675373,3180
998,True,HjtYZaqRgMSeEeds,751.47,2006-11-10,2022-04-19,1763212543,2361
999,False,ZLTlxdgiIdpbIKbw,740.3,1996-02-21,2017-03-27,4533333954,3844
1000,True,rXFepGmHvOkfWQJTxpxdBMcBrOddeGlgrUfbZJQDtOxLCqLQKLDAvecQGOVSJdSIrTZUSFjtTJJ,662.85,1980-12-02,1989-04-25,2868082959,1412
1001,True,HGRwYjATFzlawlAiMUfoTPlUYSvnLpEAChtkICvBGSGNdywBIQQlOZEtNtJwR,4.4,1989-08-05,2007-05-20,1649542701,1062
1002,False,PFGYsCOMAjVVJIBzjcUvDFtrTllhfcJNScRXZsocPJOiqhdBaCyiYOCFfkbbvqzpCaNsevpGAtLIkPvYxhJdASPp,279.74,1963-05-25,1984-04-04,3213673252,475
1003,True,yrvHqBOjWrSzsrdoNgCLbvUGiuPhycLlEjhPzPGTLmnvzpoVpqIODBqcTihbsAdMBBiHQYWQFPEmrsd,279.62,1956-01-10,1979-02-20,1768477558,1120
1004,True,likssjGmEcpEpZOCufUQQIkDhiizqVpEYDKAcfQvEjzICXwtTKKHIuoFAytWEokgEdLwJBcoUw,630.28,1983-08-06,2004-08-06,3503484424,925
1005,False,UwPVusespKvuCYhNxLmSQWwap,267.33,2021-01-05,2023-06-13,2258618254,3355
1006,False,QfDzXZOwcVb,258.96,2020-06-29,2022-05-17,5561677438,3139
1007,False,byfSaVPtqpadWMpnAcraAIufBlMpCHdvaGGrvYqaOyFqPDuqNTSOQinyKLAPKBhbUBuOPxZAGsy,684.17,1972-06-26,1988-09-21,3507529347,4209
1008,True,MSWauwrUwXMKhCHrCHuWBsqEZLuaWOVYtRLXJY,773.44,2022-08-10,2023-05-26,7379665259,1531
1009,False,wfkvEEAxOrLvAicRKnzNOuWVcQOQTeSuWyrfsifStpjlteYBFaYvkndiGKfZtNVztnVTtniqHuGuCCYRrKdgoIyDZjIeX,852.77,1951-09-17,2012-12-15,9344881953,2505
1010,True,LDRSpmPMwwfAYvlZEsojqAFQOltBMrPYgoGBzMtUtgzPKuwYpbdYw,134.69,1962-10-11,1975-11-26,6157081563,341
1011,True,tuAktfmhmWsZxjTJQbRMymoMonWPMPybvMQSbdNkuRLxUAPAYRvjABIkJHPMyBEpRRJgWItSmEYkEuzp,88.98,1975-06-16,2017-05-17,8003706422,3834
1012,False,jlLoMqbRGYsFWUAoGFBfFnHsvKLLzAywqMJNQDumIsFl,492.5,1967-01-31,1982-10-05,6301216053,4531
1013,True,ydnfGomSvSJhYLkMeGleLPhFstHdbvSvgrOJWWnlhRAtWuozmAMQkuCBFKYaAKhsqvPxCpiqzJznMxzPhpgBqdnTHbm,731.85,2004-07-01,2018-02-01,2614926827,4030
1014,True,BvNVdOjFVepkKqtjwtRImQoLZckkOlvsdDdCcClrRuayRYYQfTVIwsYeATimaxkkTqJHoZzyiccTslprStWvxzsBiEsPUkQC,63.24,1956-09-19,1996-09-05,1005727565,2061
1015,False,ssVwEvSCPRwexBdogdcOMOrLSRyxiKujEUvQcfzXJQxsfpqdBELaGmxAvnCsLtWJDeZgujVfPiYXvWAVSprKZaTwymk,326.39,1959-04-28,2008-09-14,4298909123,4639
1016,True,LDLvXAwllIcdKuYQclfAhRtbRpaQbMoRqKNQzHsuSpWvrOnZiGWkcvQCkuveuRxLG,196.03,2013-01-23,2016-11-15,2352742725,838
1017,False,CqobwKHzMRMFwqtiDjpFiUHlkLYTuCPJzLbeGzjyOCogcrqUayxcTJfyZYLoaQXcUWIrTjPewWrbeiwfbRiLUccEeAKWZCzBUY,632.99,1976-04-08,2018-03-03,2404171264,1521
1018,False,bhDoOKWctXXUGQrEnnMAERSZQfTmNsJmlIKHwLULGclYtMShrGoXXBHWHhPRQFYOVROeScmLjqDsbDtfSoNLerrFYOcOYQrvij,899.03,1996-05-20,2003-10-11,3473062495,3330
1019,False,OIVgBrKMkhOkXuGTWBwdlroKVhZkxuTmbEZEAoLvscYPDCfPUaaJEFwlJGQhPkdTnddbdMQqyzyUjnioehbIGGFADSDnOzEfd,166.04,1999-08-27,2023-05-20,3958964756,3314
1020,False,tdHecVeNRO,968.91,2015-06-22,2020-04-19,0047887674,835
1021,False,tARkMbCWkSLRGwmR,824.55,1975-07-10,2018-03-19,8176621024,1075
1022,False,MCUmtmCNzXafcyCRBnEjlxBbidJwQKcvwHRzSJXHzGyfkEZbuZPSorCvgcwQGFwqgOxaNOZmUE,982.0,1959-07-23,2004-05-24,9620421348,1211
1023,False,AesbDxIQIgogbAsHuIBnWGyaU,818.16,1951-08-13,2006-07-14,8030177823,1363
1024,False,OjAWrfExaZjEbFxFnBfrRwYEpWAfeyEZvlTCECpKvuSgAwkTYyTnebBOjGZkKDwlUMCI,649.71,1983-10-26,1990-12-14,4069211790,1704
1025,True,DRAZiCzNtxJsRMeaShOrAdMxtnaaRfnNJanRBPaDKloAMcFApJRquWoHXBPqP,724.87,1954-07-06,1986-08-01,8459169996,285
1026,True,swoaUcYoLDuxFbF,205.11,2006-01-15,2008-10-02,4066247222,936
1027,False,BJaIuDuDGPIBhrHjUIdmhgvrcAZFfDKVxnpwvjLWvOsyJozRIzziymMIPtgLtDaukcSU,414.75,2016-04-25,2020-08-16,6673256856,392
1028,True,GqPztDmqYuivIhTHpoIrnOPpYYwJocOonjbGWjySKokoYmPXSchnXifMHBHZQsZqeOsBYMukFvCAXUpwVtmB,960.76,1990-07-19,2004-07-09,0916495080,1001
1029,False,krBvNkZUHMtYxZVLle,142.2,1952-03-29,2008-06-22,5502098299,1471
1030,False,YKGgoArmnpswEplNycTZhcNiyCMxxJQvjgzQJlMxifLkOfvAFKUXuSeFtFKNxDNkGzatAQXyAyXVoBaSrXWcIuOnUDC,564.87,1976-08-02,1984-08-25,2671064379,4918
1031,False,PigJdjbnJmVzSCIDwSbhAwoLbWVkmrpBYAuNJnqEpnaXERyDYrPgADQjVRumtqbsU,714.66,1981-06-11,1986-12-25,0903798247,3099
1032,True,LreKsdRFIZ,851.95,1982-10-17,2023-02-05,1616987692,2440
1033,True,yvjucOnHaaJRuBetZuyECRJdiNqIdecFPiXztwhAOwUKdkZVRakfbwrstFlzRhWPJ,85.62,1997-11-20,2017-10-27,8830305176,141
1034,False,VhAUKWRZIlUf,116.8,1950-07-08,2016-10-06,7390712346,3317
1035,False,rPjHxlbuqARjLXeIEsGU,9.28,1957-09-18,2017-08-05,5392145232,3070
1036,False,gQjNTDmJfAoDQFAwQkbOGdEdjafKtnoNZtZBkAyypVcEGYRumFZvmLckfmcbPayuLgRvmzXlNNNKFgKC,40.58,1977-10-23,2010-08-30,4924658179,2222
1037,True,UhmNDzvomBMTDWPintOTZNhrgQctmvZaaJZzC,440.54,1983-10-01,2000-12-03,3872046952,1583
1038,True,nsudJhEeHaRPNVHXFkFXeRiGWDbpKrKcfXcJfyDbGUXWfgTcmGIvmAG,689.74,1988-07-14,2021-03-27,4997424344,3012
1039,False,EzrTFbsVEJgLloaHaNGUozJLZTSYkpZEDyUHp,790.77,1962-09-07,1990-05-22,0327896154,3006
1040,True,qEvFOJZqWrWbNayPgSWNVzbxwBsROzsSfDeTiYNtAuokRpVnHggJQWRRsssKlqBeYFHeOJjrRbztN,694.7,1979-11-07,1981-08-08,3645986030,630
1041,True,RNKJzTBDiwjcnGDDtkTgzSCCjbrcOKcNyQXEokAgvkFvkKYssSzIxnrFBoaXwITWWISijowZDowHPVRpBpLKthMbmwypOG,501.8,1959-07-10,1975-03-05,1756508579,4241
1042,True,dIKwCgBEGTaMrRjlvATCNcTeqcqwhGqiIeeGwJRnudJFcelpSQWutWmPAAqCZRPbhOnORsLgbNUWbPYo,96.27,1974-05-25,1988-02-25,4726758732,1854
1043,False,tKXKAMLwBmIjxHQCElcjBqjaakinvvxiTxZfZWITgPwmyVvsCVwhifbmqs,415.99,1966-09-24,2019-11-30,5635878764,3089
1044,False,ftCethovsouhxw,142.98,2022-02-23,2023-07-18,8026564602,1362
1045,True,ybffwtLSPfUcBpjPdWafebBlborNnCHeAHiBzKVnMlgnFsiziwhnAJxwoALqUiPzIpzkwp,101.69,1959-11-12,1989-06-26,4786185687,4239
1046,True,OLQpHorErHkDgiCPIduyojyjaCWKUcX,585.45,2007-02-08,2007-04-30,3300455522,667
1047,True,ZyJwJtQUYxlIDu,858.84,1971-12-19,2003-04-15,2700404613,3196
1048,False,UOiUtvfKXfsctmRtgIbowNTgqXQIpbRNepZYGXBVFGmORHOZkHGf,346.19,1990-04-09,2012-06-27,3018391406,3673
1049,True,LvjuEzvPpfnkJQxdDBkquDQoUqSUPIuDvBtboDMUTkFiHbagqOKrRRaKZVjMMdEbsyLkeZQUoKlvelFBlPkJfhuPvTAECNBOB,177.68,1979-10-04,2010-04-21,5926033668,932
1050,True,zdTXOoGVLWQZRNSngdJOaZztHIAHqeEFkcvLcYQsGCzMKlURocS,323.68,1959-07-21,1982-06-19,6340491744,1703
1051,False,xzKFiskyBwpVuMDQlLHrrJyUZLUujBVGtQwQfJIDdJxQgnTWoPxxUspoyWfjWtYxQfhYRXDsrhRMYu,975.2,1968-08-15,2010-05-13,7198466374,4432
1052,True,RMWymsqyEA,926.39,1963-08-31,2003-07-16,3950447186,2085
1053,True,tnCglGBQQJWniHTcDylgcOdZnVmPRzyksNffnjCnomtOFHpJsVyGy,400.67,1955-10-28,1968-07-30,8631950271,92
1054,False,kmVENvYUYrhYDPiAOXZZqXwwgNTcpshYczcvByzQyZpsEhhatDJlZubveQpWpFfHYyBryJhDr,707.03,1997-05-22,2000-07-15,3664762477,3245
1055,False,LXdsGIsSLQEficHqbIntbBOHeBietIbentyaOtjvhGsjSBLNuPdroSxUFTdBRhJaledPAwPtaBA,229.43,2018-05-26,2020-03-12,9929392989,4025
1056,False,KnfqShFQvRwTPYCMzxSFMyFahTlZNuqjdxPzPWroPZIZIcdeOkqBwCEmkPfBWNfqZn,425.24,1981-07-28,1997-11-01,3019351859,1305
1057,True,tHNnDCrhCqTMUChmtCrELypHYxBlpRGCuoJITUYPmAdyvPprDnrbyEcaaedgzBExMvYSqeWgyJIP,117.1,1992-11-06,2015-06-16,8198743167,405
1058,True,TLWcCnZRGllLEZlHPgkQBOzxSsysqxNprypkSheOHfoEgBiJtmuhkKS,330.0,2011-03-24,2021-10-05,1414546822,4731
1059,False,nDuGVnNtktYNwazdttEtuQSKXaxPwrICdHxSlnMtvhPibGplJINimQFcfnGJD,770.82,1950-10-10,1994-03-28,9279252887,242
1060,True,oGuuTYebGmZHhFnAz,594.34,1955-03-01,2000-03-27,7834613595,4328
1061,True,MXTtGxxJhZbDhD,978.87,1997-04-05,2016-08-19,0858366677,3565
1062,False,NGRjlTwYugMAeIqaCegviHlUPaHnHAJZyKWvPIvLeswTdopfqTaJvPcvPEFXlDI,195.21,1962-06-17,1983-03-14,7098778084,3710
1063,False,jkszGJGGwUzhwYGCPbDeNKyPzRSddQjbXWCezFDRYtgjvrwvmPDmCUwMZ,608.88,2009-05-31,2020-05-02,3792099675,1228
1064,True,BEhHlfwMoMulKxnimVcJwKcohrQXXSmMTNspxCisDDCovoeAzQHcQIqejPZHgBuVgksouSOcbyeKvTXwMgBTnbQ,960.96,2000-10-22,2021-12-16,1574011870,1894
1065,False,RdfWTbPlxVfLSjqJyUnGkt,870.45,1984-02-07,2005-10-07,7584904839,630
1066,False,aObndZFKCUjuXoQURjnQxddDFwElVbYxcPiswYnTgUYYPSqIIEXHyUdmcdXffMcMWLlziRnaYcKWbDehsIhYvXKrplRipH,54.38,1978-02-21,2006-07-23,3086257413,9
1067,True,OLYirytbgtsgOzuOmlBfGYQBnFmpWHaEMiU,411.34,1974-12-03,2006-10-03,4748689805,1636
1068,True,vETDkkUgqYNkBibTYQiOhGEiQILkeKjujleolyUyAnNlQeYM,849.8,1978-03-31,2021-10-18,6446231899,11
1069,False,AydQFLPSXkIPPrqtaWjQDYmHhFJIBCInDXqjievjjfyWZFiDvRrVPNFioJcneqsnHzpmhBpxRrmvmRWvpaqxTveXJOp,962.14,1963-11-22,1985-08-26,2378455134,4501
1070,True,WhohTbIYWKlZrevjnkmNWvzwreDvPFRoaDBkmEEPIPHtqftiFQCyxcIpxwgFEcGXGGFUjoIROLSyxqAVYbptbztenmERAyzommKu,765.85,1971-12-19,1994-08-31,5965939318,1370
1071,True,usCyabUqbkTVOHmzyWwCEZqAylkCyuuqUuvNhIVLthWObbjhmRLKZmyNfuPHYRdXuIVSRWnIDzdamVYHkWgaxRXfNDLUVw,92.64,1957-04-12,2003-08-15,0780917667,428
1072,False,kaBLZSUYGLZuqqkhoOwUHyUJGKdGtnFFYxPPrKGYUonCBZBamwkJaETwTdCVyApqcXtZYIbtUlXRalGRKtIMdAeXhOggZm,366.72,2021-04-12,2021-07-17,4500888023,2632
1073,True,tJPwhDMBgSDZVdVXaGdpzyQdTciCNDGmIYYegTFXnDzvqNIt,936.38,1953-11-28,2015-07-04,8177354438,492
1074,False,NCvdiygJHMbtXzXkyIDejKaobpYUYXIPuNTjnCSdjpEkuXiGKPIKJWMWkMypWLemWryRHDQgS,318.4,1983-02-05,1995-11-24,5415085782,2639
1075,False,RJXkVtstRgdstdMPzYKhsIQJDWLkGoknYprkviXqaoiEC,951.49,1977-12-28,1988-10-04,3664339834,2184
1076,True,FbUhgQYtSBZQchIeojsstkdwl,512.29,1954-12-21,1983-03-19,4730998333,3126
1077,True,SJIZFJlRxWGuFEUMFSVJAPPggJhMMBrCLTYBSimqVEMkiwAjFijErGVPHoFnczAlnJBPOCYlYsLLgREktYRNvcqGTXtLG,246.47,1996-11-13,2002-07-18,5670649669,2285
1078,True,VvEpCLpSSSASbPbjHTGeCVNrexapqjXNBDGtbSvcslLopVorouFlAOweKJKM,949.67,1976-08-04,2018-07-04,8631897782,495
1079,False,PKisQXGnxSqgqOJkeaXDdKPrECylZpydb,515.93,1973-06-25,2014-04-22,5710689730,3627
1080,True,wmCUfvJdthx,909.88,1978-08-20,2021-03-14,2557894630,4639
1081,True,atZJaYNpzuFHosOyEYvIjFJQzzCBVSVadVLPuaQN,673.78,1993-06-12,2004-12-16,4971957282,3429
1082,False,OIOIyBiGFjoqgOCanvzRhF,931.83,2017-12-11,2019-09-08,0315083701,2247
1083,True,lyBWZjrzsDMidbYpYYfS,886.08,1975-09-14,2009-04-21,6774052758,1478
1084,False,FciRMXPHEJZxaKFpRjodJDVOmNOhcuccAAkYwPunOdaYjLATsesmcPVVFKEJryWXeSafHVvVNvIQcWkiYMgPgxntRm,915.26,2016-06-23,2016-12-17,7502218687,4451
1085,True,ssAHdBssftnENAZMtaaBbpDTgFZOFmhImwtZbtVFoelNcqYK,751.7,2020-01-25,2022-05-03,6379213565,2527
1086,False,gzjoaSKLteCYqTGixQMQpRKHRKtGDWTpDijffKRTjcOMhaxqVsYvqvVaWtbWrFTDPJEvZvDMZdVUyjysIvUvCQcSXLgRrI,667.19,2009-11-27,2016-07-29,0991152798,1570
1087,False,DKlAmKSsePmWVuwUImxYyrJEXGPoV,985.82,1972-03-21,1991-09-18,4971337504,3651
1088,False,luXXSNVHPJpcgxVDmKcWEZBXhbYglsZOcxFtfqoCYeFofvfQkLxuUpLRJEDXGaXyEqnWoDmGgkiuwJEZZGBmYib,532.77,1965-01-17,2008-04-14,7504377583,1358
1089,False,lntSCchqqURcYhBswnEJYdSwRPtOCdlUGVzAncsysEHypImGYpgqPjdYHBkUFEKfyAIF,525.2,1974-04-23,1995-10-03,8118158059,332
1090,True,SmZQJhBDQpXgGqGqdyDsQyTzweTgLBClkQpkgzqKjzYhnrWHtVaPAJGGrxqZjHnuHwMnrPKr,970.47,1981-09-02,2003-12-24,8557218959,2804
1091,False,RNMIjQtmvXgoaiiOWiGwqOmunCTpaXJVMxkMlglXKHZuMrQhVmYzmTODZqHkXwWENjFbSmiYCRjUoPivGrHlwFhIvxupp,535.49,1999-03-29,2012-04-21,0944207688,2437
1092,True,CeiBhkwFDkHaGqybsTsSYwtfkGuJRjWeUVrQoxRfoVxGYPoCzdhzlKLzhRFhKHHsiYAGapRNFuHx,508.56,2018-04-07,2020-02-15,1600805846,3217
1093,True,QWxgbLxhtqPxqaWjoXmIKXwbDnHKStRBGCSAvHTtONSOSElvKSnj,603.86,2015-07-13,2017-05-08,5173049317,2604
1094,False,svwPdgJMqzugNAVILTluwAVTcYhxDJdQDXSalAlzrpRUMshMzvhaXvAFtDqRcw,685.42,2005-06-05,2020-05-15,3225258513,1194
1095,True,fJSySMuhwzszKJAUZUsRlTTJywLUqRRvCncyGHmNBTys,588.94,2022-01-11,2022-12-10,0546484603,3950
1096,False,ZjXKHXdUKxCwvQFKAgIbEzXwLQLTFWssQBoJdkohZVMweZpCgvndLJMWQvRdUbKaGZMcjvzusZeIbeDGMfzDtbDDIirQYmhjlg,778.73,1971-10-22,2012-11-23,3936877448,4561
1097,False,akEgvGzqkamyqZBUgtCWPYhhwkYxYupjDRQmgkDUIbHepjYsBlALZXTxZrm,477.74,1962-04-21,2004-01-04,9600530837,2272
1098,False,SPujMZwRkFqzToVheFdslBEhGxTqpPwwRvdMkLQnonmflkbqckfHh,549.36,1974-05-25,1987-12-23,7791613689,274
1099,True,VQdVTODshVsNANiymWuLdfthfwpVHLKlaVsMtcnGOHeNvrlfbROydbkfPeLWhrNzPTMNbBbBEBjIjmUrVzKTCTDprvyY,992.09,1972-02-29,2021-06-11,0615243970,1937
1100,False,EUNCitwwmkfydlMTlkxfkTzuvlfSDR,792.73,1990-09-26,1991-12-17,1251592097,3744
1101,False,KfWAsMGIwZYfmPHTkhdxGsGkioKdVcxgiDrrYWumDSaLkMbzGSRwTYyTOcGoJXQWImDrkJGVcgWPIzRNKMrCGwUYuKCgAMklyQ,718.46,2019-12-12,2021-02-21,2616627578,1709
1102,False,DVgvCpBwsluGCeUmTrdYPuBecDPetMnIaCglVpZWJtpNBswnWLjowIxuFVCHhozHEVDIswTvSWjtUD,201.2,1955-05-23,1955-12-14,3072334940,4176
1103,False,TPmAMcMcAOxSytReSVPILcmDJHfcxfQXZolgZJTMeQYFNlxwBpSfFbULKFeyLiHEUAeHqiJoMhSaHtV,72.99,1956-07-02,1957-11-14,5473344174,1560
1104,True,jeSXALEpZYtUoFpQbqVhQWWKrxvlZeMxFynBwZsVggIolSDCxZhBHiSphBcCbRJmRYxnNEooeDIQoVOM,139.2,1998-07-09,2021-06-21,9260325413,3002
1105,False,wYrYnMopZBkeHwZOqlstgdHQadUgjw,24.03,2022-12-11,2023-02-09,7751846271,909
1106,True,VQXWHnNJQrCxFi,217.6,1963-11-13,2023-04-26,9466320739,979
1107,False,yiUvPGqMNPVPqaVuFuaEAfFirGbmGPuWiSgFnYHGdfhkhLgTfSyqIMKe,896.21,1966-11-29,2003-09-03,5941695028,507
1108,False,ZPtLZoqyeDvRYDGdCxKQRWVSXXQoqtccWRnRVvGNSpeuEIWImplgBqkWyHRSeB,468.98,2020-06-28,2020-11-25,1117402929,4
1109,True,IzKRhCBHkjddLkbWKZPHIGryUUgUorCAPfHTGaUEFzItEefrdzjGAjAwjJQ,389.27,1965-01-29,2009-07-12,6930054793,4196
1110,True,WRRQcCEvJJTgXbWdp,880.2,1982-10-18,1986-01-20,7937164200,4093
1111,False,nuQGccCvjOPvoWbmxLWPQzlMihBceqihzEilyqHzOABWiueIDHdbJIMwJiNBKvZXUXqNjYICgEKJNy,686.39,2015-02-12,2019-12-20,3712045354,3533
1112,False,bhsNZIWRijUrAKXIDdsDd,233.45,2014-02-10,2022-07-17,0377071129,4555
1113,True,QVMPglzDWUnSLxetcrfxPwAdFsaVHBxymMaCCmYWNbgvgDizzcoszbzCStvqvIxcTVpZJfqhXdmgBYHhrfRAOjLHiJhzNXUYLDM,240.59,1957-03-21,2002-03-28,3363722750,2539
1114,True,GVTMlRbMTHtqYnnTEOikUqOtFboCzYkxCbLMWZrNnwNLWW,827.68,2015-10-03,2017-05-29,5116420288,1087
1115,True,LznRaMyhczcxJbzOyGosVYSxtHcYMdzPsUyOEomZWnKjpIoP,356.64,1994-10-06,1997-08-04,8875325586,2461
1116,False,uCYzDzKZmFxewApZOXeiaWXtmGXTiGpkyHCQNEHPmXelMmMIfsoxjsEp,798.75,1962-06-17,1986-10-16,8163120336,295
1117,False,ugAGPefKkeqwjytlZnONFUDDnvlCSljbDeiAvsbnhGeJoBaxRCQcRcHwGpExrpwdlAjrKMherriZaoWisKpBKXmuE,140.51,1958-02-10,2010-06-22,7800265056,1272
1118,False,dDsjChXseHLRZsWHcRzVmGueNLCyQcPARbnZXffsTyvGHrmKCmgQTEw,293.31,2009-09-25,2018-10-16,0329326307,3539
1119,False,SSuDjQhavXnMTzklEMgLNtPDC,311.12,2005-02-13,2010-02-15,3321242710,3444
1120,True,sspPbteIqjUQLqvwTYEWbCjWDHNKoqLocHGzuCJAugtRUmmwRUwtawQPAeDYKXudTvZayvC,112.79,1979-03-07,2004-02-26,4765062231,4022
1121,False,fgHxwGFkVlkuOlHyLoYFCGuRVluPNhfrcWNgHKaqWwMmYkUfcdHFpqtXHstKTEcHLqLN,661.79,1980-05-17,2008-03-17,3170744113,2420
1122,False,NuuMxpeemrRPVLoOcinERhfPjUyWRxxidHOGNQCfVCeuKdddXDXksNCBABftmccWbGiQRQbTjDnsD,996.84,1981-03-05,1992-09-16,1668630742,3741
1123,False,RtFjNPsqIrKfTwpbJPtlwrESziILdQFCauQnejaJWTAZYqhXTeBswElmzzGX,430.4,1976-09-27,1994-12-24,0082940305,1126
1124,False,LTELFzxDujZqDSlFVSkZswHacXroXAYquaJhIdopdPTnXnspgTfwLegyw,520.69,2009-08-10,2018-10-09,0064736554,339
1125,True,uBRdTokGgHufDTMjlSxvNHVPQDCymOcVrtbFvHaxF,987.01,1958-10-04,1970-06-22,9226686894,3841
1126,False,LgfDysIaVIiqbx,55.78,1994-12-25,2012-09-26,7401087365,566
1127,False,vwnBSSZUFNrUZKSWTErPWIENKVMSpsDaJYHnsEqBAGaVsskummwImRKFRNAsR,745.93,2001-04-26,2012-12-18,5517812843,1426
1128,False,yDVmwbfWgaKEZYpuZEeIsnmQXWLfjkctNMpPJDbvmDFXrQarWdYFoCVMslSCuBccaSPDVrKHCm,185.72,2017-04-25,2020-06-08,4915676244,4785
1129,False,mcAuNVmWiPpXoFMiGTTHPITLEIa,913.01,2018-08-18,2019-11-28,9496414873,4285
1130,False,doIdkjXnVbSuTTASzGUCnqFAoFWDloInyzSJsqsGtlJXtWOSlyniNEUqbQPqPWlVljhem,766.13,1961-03-26,1968-05-19,9707615237,1484
1131,False,zUZEmRATMMWwhjjKkeyFISfsaktFFfRWVjfCpLYXpdZiuTwSmJEquvzgOnxFkzbkmHVfeZhTiAutYfjIDcaYhjUxBaOMrS,506.04,2021-05-17,2023-01-29,1674506787,4520
1132,True,cYkhRDqiAKhywDpayimvAdrXERioJLFzMkhQyaeCpENPBdcESxCFeddYUEgynYDJCkciKtTpLuoncvurBxxT,447.73,1986-06-22,1994-09-28,6565369729,4554
1133,True,UTWkcMJIHNJoFVBOJpOrlWuZpsJNaKZRljnPhrGihner,101.0,2000-10-29,2016-09-19,6374974397,4431
1134,False,xObfhiQarKgBDXZgSfYNDpjYEDPFqpzcKcxwQOzqpbouQVqCGMShJQPzLThrUsfXBQSVBZISKwwIzdGRIWnsSgmwpvyEaHg,411.91,1984-06-21,1996-10-06,6283418648,1823
1135,True,gpaDTqtYIiXlgkBiITxNmhKhhrkcMPsulOJUOWpcFtCaxqiONEShOzbYyxEdWsepGfzOzKanCnVJCjcCb,711.63,1993-07-29,2008-09-29,7699880818,1018
1136,False,kxlmOlLzqpxKNVzBtvTlXVx,697.77,1964-10-09,1989-02-23,9966232842,1710
1137,False,xWdzCsxmezpJnTaryOyNqOXmBmKZDJPpuwcSMLMeSRpzbLlvvAeSAPJRApyAejVtyqpoZ,997.34,2015-08-20,2015-12-21,0928123513,4779
1138,False,QnukTdufjyrIYqhDXmEzzUcRzxgAVkXqHDyuQ,842.51,2007-07-24,2013-02-16,1219074295,4322
1139,False,LTedxbmQLpjAmVwl,392.69,2010-09-23,2014-03-22,5888769055,3660
1140,False,OUaUvgHmcIkNMjOCNKpqPoOGIzmTWMdbezUjqUfHdgZzrRFWlHGBBeIALajRBOLyEtpqgPKnmSZRqichkNBUaOGiekFnwNfNvh,67.39,2006-03-21,2012-01-27,8175980317,32
1141,True,fjaZqfWbkZsgsQXGSYFirZIKudxlrktftqhPkYNlzjfY,283.47,1997-06-16,2000-06-04,6070834585,2687
1142,False,KXwvrKrtNjiTYAShXtnSaCBUrfqeSYMFkJhIPqXXCgPcDVneMfKezYnxLAGSOftAyiollNYSBmvkDEamGXFPehPxhnttYlcEmy,515.85,1971-07-14,2016-08-15,5063102310,2910
1143,True,goFZUdOsJtplDrmQrXjGaHEoXjjQdhLaqTJytzkshOgTQGrMNeipigDlJftBuAYqAbZwXJKsiibKBnByzWteDBo,606.04,2014-01-02,2017-01-25,5425820020,2698
1144,True,EErcnPKLAZEqcuCsMzhiYDsHRzOkoJCKNFCLSAGyvFUTCbIgk,144.84,1984-07-11,1994-05-24,5420836465,4691
1145,True,JoYJWxQVQTZUYRpRgPaAeWSmFwBiTNqFzCLFkwOY,10.43,2006-01-15,2007-01-15,2993539622,2822
1146,False,zSrbNkRocwwkDuIcriIzdgxyjoOfcGSkKxoGyKHlWVARCtmiEXpmHYyaiuLDJtiSXoJyBJGerWhlouDvKdTraifYHuIlSpAP,498.17,1982-01-13,1998-10-25,4895073356,1775
1147,False,uxFSWMntuCUXYLbrGzEZmJuTRzewjiiWwJXXkSscFtPfsuLqHLXnvDXegVLnzJvsuqwFEaapLqlfvGDkQ,582.58,1969-11-03,2005-08-23,5644921252,1344
1148,True,NRucxhkttQzHYdChvprdVCnqNVwFjDMcDHmOCdFswwunTsoFZUd,779.87,1976-04-28,1993-10-15,6347371682,4576
1149,True,LsOwCHLWoUOREWYVzTbMqwmTfCaMeSCATgySPIiQgBFclFeGTX,202.67,1950-08-04,1957-10-26,9544296109,3093
1150,True,ErxmJlSizVYoXqjQYilgQDaNMvvDbdTGjzrHqyKZDRzhetKxPyrJuFxwdhAIRRginnjiomiCYBXujaIBOlLyU,18.8,1981-06-05,2011-12-16,9157145319,4019
1151,True,noagwRrVBQTCEGyKFDXCVaEfsoMeLCUxqrGRstHsstRdedigAQqVQNZenHXNX,725.29,1994-01-08,2011-01-19,4300292308,4065
1152,True,QtCChfRBKukkObaikkbpLImRIespUmfJEDEKCdVMuwDKrQttLTzBfTCuUMwJUPdJMxVxU,884.86,1960-03-02,1991-02-19,1038120369,1935
1153,True,CLPbIMJMdYBnHwXywa,436.44,1958-01-24,2008-09-02,7971231965,4719
1154,False,pqeZzvqKLHSamDfddJkmMAlSSpmDWLFmRsPYTiSXLPETyDNCFugLqkGfoBZzkmuhU,325.35,1992-03-07,2002-06-01,4829118488,3590
1155,True,LoKPYnrQMZUvuwrHHbUCxHilDihGQzISahidwsGHcS,993.98,1951-11-11,1996-11-04,9006888698,289
1156,False,cJpAXWMGsLlgnLzSVZKTJJwAJbZQXDQhdJnOmHwGqFoSlkSDzOuBOnWBDojTQKyuMSKiQ,159.22,2014-03-19,2021-02-06,2421464297,1136
1157,True,RCtSfwRYFsAcuvqGjUGdMDafmtDeianBvfHgZftMhqSPgVvxdPFIDJTRKaa,184.29,1979-12-06,1980-12-31,8221947455,2898
