SCORE,EXPLANATION,START_DATE,END_DATE,GUEST_ID,RID,SCORED_DATE
1,fsDhLfRkhpLWCrRWXryhaxHtWiuMYYlOgCVupggmSVAiDfgfaClFAmPWPdpqUY,1977-12-23,2002-09-20,9852411408,2228,2005-08-31
0,MzceglnzWtEJVkIsDroAayYCDwTWFJ,2010-12-10,2021-01-21,3566732615,3208,2022-01-06
1,VAbTnrsZLhoYxiBsLJvxThTAbXVSRjKlGGZfWXogLJDdGCyokWZE,2001-12-18,2014-11-23,3097313531,850,2015-03-16
2,GmHqdzeeMeangzGXhHJmCzEmCZICdnrIHtbSLprOWVDnNgLsyHJazisoaeqsdFqvATouqVkcjoUMEarBNP,1979-10-29,2020-05-24,0072113353,4140,2022-07-14
2,BEkXuxwTKKZYbIsSZTCf,2007-03-18,2009-11-16,6901543112,4234,2016-01-27
4,XcyHeIewLhMKXONOeOICVEjEO,1980-12-27,1987-07-11,9121094733,1639,2000-03-04
4,TksJcLCNZjYSSyPKKmsbgJJpfrHvlaTArjKfmzoJuKkmfZPhZdKROf,1977-10-02,1989-04-21,9192446489,2359,2016-11-20
5,ARUIMXzUelHJGkYqKCRMEVkYNxAIx,1998-06-03,2001-12-26,7222797495,4907,2003-02-15
0,uoVghqRkTdbKfrLSDoeeXJTlWcXlIGPMkzXgsopxrTsVlGvTbxNACM,1983-10-19,2010-02-13,9329636151,1533,2022-02-05
1,yWTfeuUaUBxgEFYNiDwTDOXjxUJHUzemouLdoKkMMbUskkhSYNFHgBYhFHlzGu,1951-07-24,1967-04-05,7249952380,1901,2006-04-20
3,cDoyMJLTRSifsoVeuaJtXExIWHqySMlfXRiUFVMbWgyRZd,1998-11-14,2017-08-01,2677883952,4962,2023-04-27
5,RtGmMEdcgaOdSQPjrIxwEFgRtfITJVWPqzEYoMKOcdsWQAuEGgFBdvDUEQdNr,2003-01-21,2008-12-23,0639453728,201,2022-09-15
0,OSiGhXKjqAzFiUyrKvbxICXdhHH,1957-11-01,2014-12-24,4197307008,2530,2022-12-12
5,LdrISYxaFyZBxIcXRJyhHPrsmHolbGjBKZXuLZzbaljFsbqgVvIaNfjXBIFCuGMxSWDdfmofxWogIvRKaJ,1983-01-15,2006-11-25,4147775474,3130,2016-05-09
0,jemDsqYaYzQdVJywAhifGXQJJjwTHwPxpYhPrvyYfUJiZbetHmKqwXCIXgTxkqPhTPYMGKWcF,1985-05-19,2006-03-10,5066399235,849,2016-09-24
2,pmkCjIkiMbgcRvQieXBzuPqOuggeeWyitRZCoGmQrviSmV,2014-11-25,2017-09-26,5198516356,2160,2023-06-19
5,ogDwkyQOZiFnMQdBOWkRLOdOtSnkbSdniTkYUtluVdfukjwuIoMNNhQgYgVyn,1979-06-21,2019-02-27,3042024321,935,2022-07-05
4,PXMKdAHHoSHEdrYmTSYq,1964-02-16,1995-02-27,0991733369,4130,2014-03-12
5,FfGTgZSkPPIlIfJCeeIMWORaVgzGbKUfnQVknolZxHaaOcOBikbCDiqVN,2013-03-06,2018-07-22,0311573928,2540,2023-06-08
2,SBKFnqXCIzOjZfZPuyLfaFMhOteDVTLWsLneKGBZVBKWUFSJvnclAtNqsrsKlpopqIeTHEBSIEqRFTpEoJVkxuoc,1952-06-30,2013-02-06,6856580331,4369,2019-11-18
5,yBkcDzUMJWwDsJuWYIkXxuAUMhKTsiRyvLhZlyWxUdMSCRkMTXjIkCKkyjVKhXdQQnl,2001-09-26,2007-01-31,1661771569,4503,2021-01-03
4,RkgzMsuXDVqaJDomcertFLUObZVEPJXTsyXTDvtjyDlczOhpMWUnyAoxITwlUPd,1999-03-09,2003-04-20,0153645958,4082,2005-07-04
0,IwhyaPxiwadxmlnjGtPOTNSyWADAFsEZgNuYFOKwGKOuVwfqXnHqP,1956-10-30,2001-12-19,7121404077,78,2018-10-05
4,EIcVndgMpuUZneGlZOAStdiOPOVXSfFxGbDIPnoeCQQVDXRdQzqENJzTzy,1957-09-25,2017-11-09,6142701945,374,2020-10-18
5,yBtvejBUPqUOsKxJltXCpDZHAWYT,1970-09-02,2015-01-01,8062997134,4601,2021-05-12
1,opyEVzeRiwsPcTzcXXlHCXnNHGkGGeOtSoD,1995-10-30,2002-12-24,1980725318,353,2010-02-22
4,WPXGMNlORgEVVFrfNNrfwqBfPamKbczvnielexXXCQiRDPpAXjIJyyWUyWxmODCdCGVpjJsPLOSkaPp,1973-03-13,1995-04-17,8247534672,602,2017-07-07
2,OkUmHjnpjHRSxbZTLxDnhPEAVaQnXDBeXcZXGIeEPMQNOjCnqmmbPvNQBgrNLkBgNrzkNoRUxdRhrKgYHPzBggpJFZVw,2011-03-30,2022-02-16,5712161879,1556,2023-03-10
0,cPPPTLphHBktBTPCpzgaOHbnEspZDNmRoPrkaKnsEbeaxdcGkTWVDqZalqqiFAuXfyqAAtSXp,2015-08-08,2022-08-22,8923280375,2438,2023-04-14
0,iijWIOdSBlpuqoWNmrjnSjfODjFevEUKAXftttkJd,1981-07-28,1997-11-01,3019351859,1305,2003-01-29
4,AZxgvxYYzwyGIpecsrPsAYpBUjTpEgoLciCmlWaDfheXROYlrEfimQOpQtMIjRaWTVmWuNozTFyPoTYIQTeelhHkfvLw,1955-07-10,1965-10-04,8843949995,535,1977-11-22
5,IjCLsyeICthqfGRumwosyzh,2020-09-18,2023-04-25,8820073876,3861,2023-06-14
3,MMjOrSgAzJcSAWYoHbJNTmFfAmIJaAedxZYxXbrtzhqttSkojlOBWQnVzeMVwtLXgRIdWdOlDJQvPdEhzwLRyYLCMcvrbJBuMiqn,1988-12-28,1989-11-02,4160349328,1238,2013-12-24
5,erFPyxqhlKcGRQeKjBWMFZWfEGjqYyozA,1995-10-12,2016-11-19,0712417001,259,2020-10-06
0,jVUlcOtvYjXyeyiCkoGAgnqTiuGy,2000-03-08,2017-07-07,4204082774,4986,2018-03-23
0,NKJtZMejnNMPGXNKegEmeMIYFiDuLTw,1974-07-04,1985-07-27,1055579976,3132,1989-06-06
2,DOsOOdkULXDHkgFTanaqxtzZPKcZMbhekqxQPfxKlKgYOCSYWpYHLCRrAitRINM,1979-05-16,1992-03-12,5832841534,2010,2003-11-11
3,KDHhGPARSnhtVSXNjpvDkqBUfYhFeSdxPFfBLHijXVIIhofFmFulzqNErlLrQvIchmXdwzzqCoIPHWwXsnhLrnskWuUzctvy,2015-07-12,2021-12-02,2182177938,490,2023-07-18
5,ZjLWboBuqhRPoGdEkUUVCLaxMjVGXOWzIceoToobWHBeOBDXdQusIpTDztLgPfksPDTNRBzzzLYbIxjaabSTmSWIfsQ,1952-08-30,1956-03-31,0259048246,1474,2003-05-10
3,XfQZVaHKwLLWLWhFGB,2019-04-28,2022-07-03,9929392989,4573,2022-11-20
4,RABbVomdHfPJFzpLyUDTmRCVduxxgyoMhuPGpvGevtHZpUwtKvzMWhAczalmWYaEcXPQZOWIHKTqvQkblJGSAcVIshqCtrc,1991-08-09,1997-10-19,3351044305,243,2004-12-24
4,CcCKVfiJcMUHdjNbQwKltvaoOUedenFgYxkYlapFXEcHb,2021-05-17,2023-01-29,1674506787,4520,2023-04-26
2,lKCSJJGQCwSzpyQDaOKDeeDUKLNGrw,2013-08-05,2017-12-11,5358562997,1614,2020-10-26
4,jaThxymOzhZeaaeSlaKGOPdpmSqxavEknLkrdZFUeGJMtyHmEBgYlVCjdtXpF,2017-06-13,2020-03-02,8523305550,972,2020-05-06
2,YFocrdVGQBTmOIyKpvYhORnABtZrjMTHTqNhLAPBWOErAzcLRjrycYdgwaI,1968-12-18,1979-05-04,6131976901,1290,1996-06-23
3,MNczRFvvDsLLqHbguQRYYyWtKeMPUloRlYnjmayRZcPVGpFTnpPVtRIdveUnhjj,1975-07-10,2018-03-19,8176621024,1075,2018-10-05
2,rsvcZeyTEhCtTybNSxqGhrqMlPheluIMHqfrRKjVAOBilgGUhDEKY,1982-05-29,2013-09-21,3971789300,4140,2019-04-09
3,UkgknnHPGcAvbUzHDypSHCvVZuNwXsQTlvPjCovejnFqbJMliKuSHmrrEjZprXfUeUEyYBKcwJvHINUUvgWFUYUxtnqnsXyA,1972-02-29,1989-06-18,7973683244,2557,2009-07-27
3,sADKlthYlxltyrimQbZAqfbvSGCTRBYueNjMzSKPIJnMOXbywktAeqPGULuxQKwByvcKliEIzxdktfgrQcwvCYwevAfanuMAP,1980-05-18,1988-06-18,4174677102,2992,1990-08-19
3,gjsBoTOGZXnFIM,1969-10-25,1982-06-28,9302967925,908,2001-05-11
5,sPOpFktszstgIiPtiMqJIcOkFZvCAyQYERCAHGYSPXEiWvWkecNnMkNUgdjcVQzhcrbeJzRC,1967-03-01,1982-09-09,3080561178,330,2022-07-19
1,byVfJLQGbkUDayApTiruIGyFXIQnlbgfBBDNVaVYGdMpWxQqluSzCovSBujKEUPwLCmwzxaJGSbZGUhxDFvGoDMByArk,1961-08-07,1975-07-27,4307568916,4585,1976-11-20
0,peMByWrmveLYZW,2017-10-09,2018-11-17,8487000864,3050,2022-03-05
5,UhFShoDzuOVziyRKWfPqYgJBVwYiHtiSHfRDyEegXwMjLNlY,1971-10-27,2000-10-22,6771734470,26,2003-01-19
0,GlvZxvWuZYQqcQYrcAMFZDeDk,1976-07-25,2018-02-14,2475428011,1996,2023-01-17
2,ZWwXunfHUNVAZEWVIWzvDJOEiVKvUSxKqKmmKyGsfHTgjdxalnqcpqggRZ,1971-11-05,2005-08-13,5789440219,328,2014-12-05
5,UllTTmzGfxINkReYaNpDkWoQHVjLHlTfGViZYKjDbccwqzfhkTsXOFXMxCDTFULsmbcgjYhJuAYCuVOSjiewKpb,1982-05-01,1999-04-21,3456353113,1675,2003-01-22
2,bpkXFfgMnlabQJfbVENCFGdsKqlrNcyiVyBOJRUwGIuHDLHoYmWrJIHceraDllYBcvawFNBfq,1979-11-18,2023-04-14,7651473327,4766,2023-05-16
3,eeAHcvreEUOoykHZXeKJgTCXwbuaxsuQsvkKTgdCvRECkndVstpyApVTxce,1975-01-03,1984-12-14,4036269580,1045,2010-07-08
3,kwUtfjzoDawmEpuwBhAaHBWHqdFmFWGUFStHzCLMUlPoVDGOBMuxmhqCwKgjkXaWw,2015-09-14,2016-01-17,6091586685,1157,2020-09-12
3,eEGVQDGKHaewMCwSEvGmIDMfbZAIadlKRtWVzR,1977-11-30,2015-01-23,4583900924,3881,2016-05-25
1,tyKyCmEfkHusyJVe,2014-07-08,2014-09-12,1587703894,472,2018-12-22
2,nGCGYzgkMahniYDOCxzmDqyyuwgsywdroiEKvskmkFuwEKeuNHBvZGliSHZOqseMihuUaPQPOOazqONcETgAJnvNsBkdtPRC,1959-03-18,1984-08-14,5786925752,202,2014-07-16
1,dpFdUYYSTekRjhjsLeJHZ,2008-04-16,2022-03-01,1165979599,1355,2023-07-04
2,JbmGuYvBREvOhniitwwuucSOHzwKpSQmPRwBPesCapXrlbLEysHoH,1960-07-07,2004-11-03,5793069265,764,2006-10-15
4,SSGkqKoSPNICPUuhiEVknoIOcBVKykOePKkuliJxjTBOhZH,2018-11-22,2022-04-14,7834613595,2005,2023-04-15
3,gXuttjagPRDygXDjGpgcVbUYJezXlrJDijBOudqTOdXLKvAleLEJubKmj,1969-01-31,1981-10-10,2995133885,2683,2021-03-25
0,jDdHttJscOLFawnqdVwDdvLMGXUgRcUAyCdUmsyLCRZq,1980-10-20,1995-06-24,5500862856,2005,2018-04-29
4,lCsIdxmaZqXpDvtfuEQiusEyCkEmThDKeQjwukbmMeIrOewxxPVjeWD,2000-04-08,2012-06-27,1314094366,4280,2018-06-27
0,zpwPVCNXAJFSFHGFEMIhFPwrWIxqWCtgGcwzEpmYyXWlfXfjYZLBwIQUaQSTGohykRSzLzi,2019-07-29,2022-05-27,4347988683,2399,2022-06-21
4,vYEtMnsadJqgqployoZPnIzkKyTABfhUcwJlx,1959-07-08,1963-02-28,2106938811,4277,2008-08-23
5,YvulhGTtaVgeqUEruQgfhPFmWeoNXOgKOYPoZgmKifvAvdZvGUpJDZbhyTYDJjJqtnztNTdXRdIxXmCbtoaoocpLcczIqCFHW,1968-06-08,1997-05-03,9365451497,4972,2006-08-01
0,CuQzLJRUKEuyyLXReCRNwLdohwvpDjEKwOENarjaWculiIldAshCFaWVhCuOBME,1995-08-05,1996-11-11,6521694652,3795,2012-12-14
0,WVnkxJLWwXDhL,1976-08-20,1999-08-26,9783373825,3314,2022-01-03
5,XvLUXnjJLobltPKNdBWhJEXiPCHauayMiIXCIagmPsVPbMkSCYIJSnqqxtrOLzACl,1987-07-27,1990-01-25,1867862359,3414,1996-04-22
1,yQxrCgtNkoBInqpvLZGZooSuBlnhEvMCnycXVPGqEpPgzGIUwraloHXOpmpEnRPFNxscBlxVJbwHLmjGYldGrypIR,1988-03-23,1995-07-02,5001765960,1509,2023-06-21
0,rEAkbRTmdNSHijlkGAUFfEdXxdwymjiIvnCBEsI,2010-05-03,2023-03-21,4982341561,741,2023-04-26
2,EBQnsOYjERxEJHmnFxNszDmLZ,1959-07-05,2011-05-01,7345303455,370,2017-05-06
4,mOvtgxCEqHmVTnbnCynCkvOatxXkAKsFmCqFpiFvQGcmYQFESwZBEOVkppBnLobOGrUNqIvIbxKVtYKsQekZEiJnEb,2007-09-20,2017-08-01,6381457582,2859,2018-11-28
3,mrYZHGAhkNjeJszrANiBKMVsSYakJPclZCdpq,1971-06-12,2019-08-14,0354412739,3792,2019-12-18
2,mCneGCOnBfAHILqyeYhncbJpPqprDnRCwvUKuFtD,1965-03-28,1995-11-22,9201613724,3525,2012-01-02
2,WIQLLARNeqbQeNngaVADtwrqHIWiDWlTxjtwtQOAMNruSMGUoyEXATfYvNxbNMHPSsXhiyYilAIdvgCpXFEzpXC,1954-09-02,2023-04-16,6712520086,2597,2023-06-01
5,AUBwbmCPDsiSRdMMtxLdJ,1996-07-16,2004-02-04,7082510856,2421,2004-05-16
2,shbAERMOpGLwKPgfiqQmOjjwYsszsDfTNv,1989-08-12,1995-12-15,6655388181,1181,2017-01-26
5,sIJjiFuGeuHmdoMyHGhBJyhRdGuYUlVaJbcishhNbzgaDQsKtACCGD,1995-06-06,1997-05-22,2451372617,107,2004-03-09
1,PDRUcvGseXhOqxqWDvYiiNYHSbXnRBRwUIRHXzGIMIHzZWAKfZOgUhfxAeUOElzWPRnZye,1995-09-05,2021-03-21,6393521074,4880,2023-01-10
3,EWcYzOvtXFByrkArcNWiJVyJUyNOQuuefVxyaDh,1966-01-19,2004-06-24,5057607770,2027,2018-03-18
0,XzlAEDyQTfNwwjsywkBZMyoeuxKIxepgtUZPmHKaXYYJEKfaANrACbOAQQxi,1963-05-18,2020-03-25,3745453041,2815,2022-12-22
0,BLNTtqGPSYflMfPx,1992-08-25,2003-06-23,5681092338,1171,2019-11-15
3,NNxLzeAkMVBCDlSvNEDPPEIqRHXgpyTmDyrMGVkEfqsJLDvUTJ,1973-05-14,2016-06-24,3136009227,4417,2018-01-08
3,kPVVTAPaCHjyHmczIvUCAGrrNjUKKsHDBnEHFOKWapbKPZFJseYKQzGyFWTSum,2013-08-19,2013-12-09,2267311358,1671,2022-01-16
3,slaCBEeJNomYgEubwdDFknwXoAeZYyJZQkGqYgAzbcMgyPalBYzWpYpnUStyhTerStpKydmLjUuPNSRAedSkRbpRXZGkLSvM,1957-09-30,2014-04-17,5658246718,1489,2014-12-13
2,IkVJRJxqyHPOuXZtKJnZXNVwRIwDqmYkUSeUbEGKmLWCDLaoYyTzCOiuvzPbZukcJDNtuxTbpSR,1974-03-24,2017-07-15,5548318925,311,2019-11-22
3,OXzPhGXzBhGriySbizEBfMRrGBnatixCXNmSVbRZDqbjOwIlbixCYAuvcuWDprtdigSNJUzpFnPhKNQt,2002-09-15,2018-04-07,3791794399,1469,2019-03-18
3,hhjkSDSoXMKqFfmNuEuGiMDjiBoDfjNbX,1973-09-08,2017-01-10,4856055740,4563,2022-10-18
3,KGlfSoasiDYcAAhjhZPWTvnGrLpFXDafCpgdtekaoZfupGO,1978-02-04,2015-08-31,7023916049,488,2020-06-11
1,FmSIJbpzSyWPXJvExvPpfcAjnELFhpAFXmiAtIO,1950-07-08,1951-09-25,2969979672,790,1971-10-02
1,MGHQadciCGTAEuqsqp,1951-12-22,2005-05-10,2897667176,3064,2009-06-18
2,RmAgKEIEwOGIvaXRsWebk,1982-11-13,1996-05-05,0608608919,3723,1997-08-08
4,UJQaSfjDIDt,2004-05-14,2020-02-12,5833148541,148,2022-08-16
2,sPdnwGObzIbuISszjULXDUxlkBiiGPRwxGGhTxAjMW,1991-08-05,2022-11-21,0200622128,2623,2023-01-30
5,wkmhgbDfYdgWQucJqjgObKAuGkRXbZFXnRCUQfopigUquqRgSeWNmYcMSqajUxKThZFuUFXrnPhI,2011-10-08,2021-04-10,0154911452,636,2023-01-15
1,zzEwYSHvDuOKkqMzndKsrrFkphyeBvHcldRVekqZxEFcMuiyzlpjSEfpY,2007-07-01,2022-06-08,9530235958,1508,2022-07-20
2,xZpjefwCbZYcawgwirfYjGOCJDGOXOqRZleqLKBenPrNTz,1977-11-29,2001-08-20,8301151256,3027,2016-11-19
5,LcCmDGWvEoyijfDGVmylTGspDPiJRbBYezkGtdzRhCGHaOXEVbbtyyXNHn,1986-09-04,2021-08-31,5864922320,4699,2023-05-19
2,lGnvMuNceXweaHlAzziKKxQWVXloNdbRQRVwaUjVxlYzrToiFSWYHVsHbQsJK,2017-11-11,2017-12-30,7222889035,2486,2018-07-17
1,PSLVVueVNrYWGqwnjJgvjrFJncCDFjvzdhDzBBmWiMZiMJmAefPdEZjShDJcNTVDvtVnsmRVpgVYBNOVuERflGqmbehhWM,1979-01-29,1981-07-16,4889643113,4868,2006-10-30
3,RptfyKJYcwVZDnAuUOBciYVoFejtBWwEGFZNWTxZeJQLoOvQYJyADWYmwSYcKRqRrfGwRybEVUDgetluEaley,1990-08-19,1991-05-07,5085056000,2192,2008-04-02
4,EXcfrsYeFploNyoGdhVElkxBgpsdfosARpAihcjZnehAbJVFtPrw,1981-01-03,2004-01-05,8311177452,1090,2023-01-24
0,HXlVrtDdxfnHWudB,2016-10-27,2019-10-20,4096723964,4196,2021-08-06
2,bloVTddBYWGpJNWqY,1951-10-16,1986-07-07,1727030161,2107,1990-08-25
3,MjuPHHCcHe,1956-05-09,1969-04-14,1664280931,4342,1974-02-25
1,KLfqMEvJUBMgZGrJUnlqcpsiPaQeeyNNAGFZyG,2004-02-02,2013-10-23,9322437355,2875,2013-11-03
1,TrdKpDuUVmDoxKDaVCPNwUA,1975-01-12,1976-09-05,1861037974,2760,2016-05-03
2,zwXyFjAnoCvTLoXcAERMvR,2009-05-28,2017-05-03,2352422604,4252,2019-08-22
4,MUoiecrgsmIiZjYLzpAMZjKSPSEplXCzapO,1992-10-23,1993-11-13,0292133345,3524,2008-03-26
4,WtsouCbPOCsrsseWqUQlPNuynGFDSqPkPBOLKFZYcgErcSWsFTWjrzpoKsQNyOuzQQhqeKkXFz,1978-08-16,1984-06-28,9995637756,1755,2011-02-27
4,hNIbsWzNzqoFfTgwyOJRqdMcHiqmMUiUlECWJ,1992-02-09,2008-08-23,5300568317,2463,2011-03-02
3,dYXNBNSAcmLloZaLJTJY,1974-06-05,2020-10-14,4032902955,2718,2022-06-20
0,VHJdZFLLDCwCqLJalKcpzSHGSDAzCvXGknjaemcQDvCqfGaeYLMpcnUcmBljUZxKZBp,1961-02-21,1977-05-10,1617730339,1179,2010-11-03
5,DnuQpWnKGgIToKgxWDANWFMsbyAwXbhHikrUvPgJS,1992-07-25,2010-06-11,3097121593,581,2013-03-18
1,ABPipHZBegZZXaOVBxSZGTAnPun,1993-11-23,1998-02-16,7345987331,1617,1999-07-11
0,BMdtsxyfdbhANrbrfdHNdsWgfqeQZXZFjClKTBWpjQkENtRwwxqoeaFQFdNVYuhmGARhjvngcZnKmN,1959-10-11,1986-03-18,7075815181,2016,2010-12-07
1,nFIoqLMWeEOyfOlLwPWumuEIHdiHJEDfWLduiEEkpbEoloGNc,1981-11-09,1993-09-03,0093228558,472,2010-11-23
3,hPsWgcgVhTpZLAEQMONEEtUAZWXHihwMbrBChEYlJEIyvXEhkiNTfDuBjJnEFFRLCAYZkcjt,2021-02-03,2022-12-08,4086976033,4471,2023-01-12
1,eqTWZQUuyxEdIgQRKylYFEtqtqSGcTnlimAHjpHUaG,1978-01-25,1996-06-17,7455329686,956,1997-06-14
2,hgQQfGOnOpCKSKwOnuPOOBzVnIunQwiYxdCyguWn,1952-04-10,2023-03-10,0303782077,3925,2023-06-06
2,meekIQCeSwVjreYuyoBuLEkfhCFlsbteGitqgbsFxTGzLxWuYlXKsDcapkQFOJsiHwvxlSqx,1993-11-28,2021-08-20,3664148899,4272,2022-10-01
4,EDQVINkasfmgdZWDvTQyvhJtaraKsBwmYNDazrspqTyaVpLMmtpKkspZRrRvpzvGddkIRHJSwXEWsbJfGYhXwAspxmCc,2001-07-31,2023-04-28,1336920345,669,2023-06-19
3,SLWuTsrDHUsGLVdiAILxaKLirKtynRmonhzyZutYqHU,1976-09-07,1991-02-09,7818033261,3206,2010-10-28
2,yiMLKwXrTEcRRxnWjBavgmFUtRLDORfxIgrFGEZgRHhmQAAXNkHbKtuqmfzAuVXo,2004-04-16,2012-11-09,5715342255,1093,2016-07-17
1,JkaAQyWrrcbrBdOwjJUXEAtmAdzKpPEkIhQMIY,1972-10-12,1996-05-15,7222633810,4707,2003-01-22
2,rjllgxCRjrtjMd,2022-12-21,2023-07-09,6229230401,2824,2023-07-23
2,HkIPHnIskGkjjAKmMnwXClrOYtnsaRqGDTsaKMS,1968-03-05,1996-02-29,5052169639,1941,2011-06-25
0,VlsqRrRdCYuneRnaWDvbcPXBNGSAsZdVC,2015-02-09,2017-09-02,8317093430,3665,2023-05-05
4,iHvACakRWsUTMKmNEBxMZIdXsaHBIkQrCtjxhxdGRFUdUGqEsHEbhVKjmevyNylysdaQDjSYryXKJMFXeA,1967-07-23,1993-01-28,0410931505,4675,2002-11-22
4,AyUFcZSpzZabMewQKHTNBhWPcdkPTyWtbJcTCFsJAeUNEPewkKKHQGFqVcdMrEspPasQ,1983-07-24,1988-06-01,3861654401,3011,1993-01-10
5,uXkPjCmlxtFziLgMmuoHXgZZYXuVMunRkjrRQlwuKdeuLsWpdpzQUkMFMuyMqQlBq,1983-10-01,2000-12-03,3872046952,1583,2007-02-04
5,YHgzMKaSkWJHyIGuHclKhdqhRsPPwAcvGScSaTppbSQ,1993-04-19,2005-03-01,3410360759,666,2015-04-30
5,oNmtfJQTEtZdRouRHROlRUgQaxZdjbMrZFAnYFeOcVd,1974-09-06,2004-11-04,6132944910,3060,2017-08-24
4,BsnuPJGdLLphMtwjLNfNPOnt,1989-03-05,2005-05-14,3177405818,781,2015-02-26
1,FVVMcAMMAABJUoHkVALhVpneOOEaVatdbpOmlttCbjZHvbJUqocDTMaBxiUVAKBGGjRqhZZKPwQCOUteUQj,1971-04-15,1995-05-15,9882020365,2437,2011-07-26
5,XaDIcuJZSPbMFtK,2001-08-24,2022-01-30,4337993865,4039,2023-04-09
2,YCNaSjIAPLdYlzVTBmUNBFwpPkdWpZNeLPfUt,1992-10-11,2013-10-24,0038567659,758,2019-08-29
2,WRsMXEoYvcvYMfnoFkDZdmvyvfoelIJZHGaayDgJxJfiZVGLQUbynwZHezYoBZ,1980-05-16,2013-10-31,5870675373,609,2018-09-11
2,JCXMUpFmJeRbSOTahgEUMOGyXDJptnsyCeKbhWhyuhXrnkHlkHGaWUrDJYysmJmBCeeNctQPchzexoRaJMZ,1989-12-12,2014-02-25,6413979806,4430,2017-04-29
4,ueNXWEJpeXYAMvuaZEZoBJQHsEzBYjbKfosdmnNssCKfdCRkHjJalwsoOPcVzwhSMYLQiqSZKwhQeWExHRTIkUqdJiATa,1965-12-23,1985-12-19,7366300464,1198,2004-11-27
5,ngvSitnkGkAdKOlGqzQilMpcZTtsaarEVqRwYEbIywtGkoLVFFcIEZmBXnKgPhxPBJjIRSbtsvTz,2003-09-02,2022-02-18,8924608650,283,2023-05-24
0,tpJllGMHfACTMOBxSwFLTTIkbbXqouXBEJsnrzvTVtvSlI,2011-04-07,2014-05-14,6290739260,827,2022-05-06
3,NAHwTEYBmbLRCtbbTOQLCOEqwLdFzecjNocijgZrnIqeKny,2020-07-08,2020-10-04,0755022739,3049,2023-04-19
5,qZKgowMbAcxjglHaIyVjXJkUNUkUBJqUhwyWCTzZdZchlwtOmMoNmumRSYcWXQBCLmHTcCFTZEtCylyvDSEj,1968-01-23,2016-04-03,0603489378,2377,2019-08-14
3,WauywZZxGYKyUNoBItAlnszdILuYYxkqkepFpECr,1980-02-20,2014-09-02,6274635919,767,2018-03-03
3,wQVaSEqjsvlLdTCRPngmGxOVUymFWZuBE,1952-04-29,2004-02-16,4411694751,356,2018-09-09
1,aFcwXtkSdRuEFBQPjayspaAFUCfXr,1961-06-10,1985-10-13,9395771382,3474,2018-12-14
2,ZUfsQuIVjkBCMpMBHVQssGeVnIZCBwkYYawfqPUuVkfVrDZk,1987-04-14,2001-01-12,2109552823,3499,2012-03-22
3,VUxbcPwnMrXRPfZYSrTDEibgVbaMieUEdUpKPqGcWVEWNPkngVNCbCKIaFyu,1978-10-17,2011-11-09,3481652110,227,2021-01-04
1,FFvyfASwpuzHvLEqekcPLNjEsWgLtePBKpDwlYqisMe,2006-05-06,2010-11-28,7847839267,746,2017-08-03
1,KOTWqQvIDvJfOyaRmoLRilJTbbeFPVOHUCEdkXkZGudpGwKKLFbMwSqLm,1969-03-27,2023-02-23,6909001840,492,2023-03-12
1,JvslxAudoyXGdyqOxpbaArQKhShaaJtwGagfKfbgteEooPjEXrZvEPJNVUTgJDPCqMDTAKJgiUWWvgVJqAMpDjkUcHDrYq,2002-12-13,2016-10-24,4299713337,4377,2020-07-10
4,SpyXQEghBmkqUYGCwkQEjSRNEnEYQlCvIAzxwQFwHaIUauVRfNtcyLvYJvVkZGzHKXMmlGFyVe,2010-08-28,2021-06-01,7225033543,4537,2022-06-06
3,QSvYmnFmejiQLkmOdnnGAbWWSZSwspUlHeCcICQMWEtumqDCqtkhXdhWWdATBdeuGHfwcVDx,1967-04-12,1995-07-28,5383069425,4231,2010-05-12
1,ESNhUnZBBZtmLRaVbyjIldzULvPgXZpUekNXNNXapcxFLwewEIIAevbhnRpKEEPmCu,1962-11-22,1991-05-30,8830305176,4026,2009-01-13
4,zEBMbEyaZSImoBDQljVfGgpewHudeekehcYnDIVhDFsoHLoFqRDGpKvuAEvAxugpqtSlJlQLEneZjGNyVXqJOBAPqPuznci,1980-10-25,1992-06-07,0047887674,3343,1994-12-04
5,gBTJShwRvVckxHsVuLCrrVdclqUrVuPkhGsoExLbLeoTlLBMftHgdOZ,1974-12-22,2020-06-02,1864452360,2799,2022-11-01
2,WgYHxkLJhmXXbNEBgZBuWOsLdYislczxIxPeKoYyWAnJktdtYDSTmSiXJTbhrzJJFMjXrrMbrIxjVEIPZdCdzzHApDw,1953-07-16,1980-02-20,4790039671,2800,2022-03-08
2,wKPVaaJjPHns,1963-08-08,2009-09-02,1613844420,4211,2017-02-26
5,hukMGjrpImFlARzanQvhaQkNlrKCImfsRgJOuIMqzjCGfmobysctFaTkrcInvByrFahoggmxfNBAVGFUXauKzLMH,1986-12-18,1993-08-20,7381886902,3037,1999-02-20
2,WpVdeScYFbcWUUUDAiZEQQug,1964-10-06,1973-12-07,2875003950,329,1981-04-22
4,IugtFIBsGTdillbJsXiMrqPNXrufXBZvVpRttGzpbRCECe,1997-04-17,2004-02-06,3840360703,2513,2015-02-28
1,SjBDVzZpxgMwpZJXkFvoyPtFVoLTmqpwxbjeDdkcpOLlhiuLBANFtqjbdgWW,1997-09-14,2007-11-03,7504528510,1274,2018-09-18
