PRICE,RENT_STATUS,CANCELATION_PENALTY,START_DATE,END_DATE,GUEST_ID,RID
800.82,Ongoing,74.81,2022-07-31,2022-08-25,2136667205,688
715.37,Completed,650.2,1984-01-25,2019-04-04,8734416396,490
744.22,Cancelled,360.17,1953-02-20,1991-02-12,2776381912,117
579.24,Ongoing,62.0,1950-06-05,1972-04-01,1812072938,3793
74.68,Cancelled,40.83,1996-12-17,2005-06-05,3848847842,389
677.87,Ongoing,10.13,1987-02-07,1991-10-18,0319955012,3888
577.5,Ongoing,372.48,1993-01-10,2006-02-23,0776521116,4310
96.58,Ongoing,64.71,2002-03-29,2003-01-12,5799505805,1411
629.42,Completed,29.31,2011-04-29,2018-03-30,5699085069,1814
664.9,Ongoing,366.12,2022-02-21,2022-05-31,2999602120,3327
949.95,Cancelled,190.58,2000-02-27,2005-06-18,9300622804,1305
779.15,Cancelled,374.67,1982-10-18,1986-01-20,7937164200,4093
706.03,Ongoing,575.35,1955-02-13,1976-02-20,5899320500,4700
221.57,Cancelled,77.88,1990-09-11,2013-08-16,0242596230,723
618.71,Completed,275.21,1984-04-09,2018-03-06,8446025321,1281
695.63,Ongoing,180.39,1995-08-20,1996-03-10,8825283065,421
612.38,Cancelled,329.01,2001-04-25,2017-12-30,9706403560,2421
415.8,Cancelled,377.82,1952-09-21,1954-02-22,5667185947,342
128.91,Cancelled,41.43,1972-08-11,2000-01-10,2374233789,2133
582.75,Cancelled,54.07,2008-02-16,2022-08-04,0095977246,1215
519.68,Ongoing,225.92,2001-11-29,2016-03-04,1370689521,330
859.79,Cancelled,469.21,1969-03-03,1970-03-28,2577988347,4071
380.42,Ongoing,156.28,1958-11-27,1963-09-20,8828704397,824
37.55,Ongoing,26.66,1982-12-14,1990-07-11,0746612494,4663
413.84,Cancelled,185.29,1973-09-13,2015-04-20,9840437011,4120
638.16,Completed,370.78,1952-04-09,2003-06-01,4592787171,395
733.69,Cancelled,227.25,2006-07-09,2010-10-28,0170356411,1610
454.39,Cancelled,325.46,2001-07-30,2011-11-25,7664803955,4546
27.97,Cancelled,0.38,1950-11-01,1994-01-01,0243987002,1039
446.15,Ongoing,400.34,1977-09-16,1980-05-25,7667133466,3874
890.7,Cancelled,158.46,1988-05-29,2020-09-27,9006888698,4105
765.66,Completed,759.15,1966-01-06,1997-02-07,6605985668,3454
675.11,Completed,592.9,2023-02-20,2023-03-14,6104751714,4564
377.19,Cancelled,287.2,1974-12-25,2015-03-15,5553838602,3956
599.28,Completed,67.48,1967-11-10,2015-09-28,4727869344,2603
888.83,Cancelled,361.5,2015-01-28,2015-12-10,9389486274,4171
529.24,Completed,111.86,1959-04-28,2008-09-14,4298909123,4639
287.95,Cancelled,32.32,2019-01-06,2019-06-18,6330778050,1694
367.52,Cancelled,89.23,1969-06-02,1991-05-06,8765201352,3992
496.98,Cancelled,244.26,1983-04-11,2019-09-11,9531174273,2677
276.71,Completed,160.0,1969-04-29,1986-03-08,7998897940,4173
623.17,Completed,188.07,1972-04-03,2010-09-08,7291907548,1195
751.37,Cancelled,211.88,2010-02-03,2017-03-26,0751940372,4589
594.66,Ongoing,151.57,1961-08-07,1975-07-27,4307568916,4585
72.15,Cancelled,42.49,1978-08-20,1983-12-28,8475770955,289
587.45,Cancelled,388.13,1976-04-28,1993-10-15,6347371682,4576
305.81,Ongoing,27.75,2001-11-23,2021-08-01,1830591443,352
774.29,Cancelled,397.27,1973-05-09,1986-03-26,7604210497,3889
829.49,Cancelled,187.3,1966-04-11,1987-04-03,0355117325,3976
602.71,Cancelled,147.7,2020-02-25,2021-02-02,2066715749,3274
240.66,Completed,133.42,2012-03-13,2022-09-14,4778219250,748
941.27,Cancelled,656.13,1978-06-07,2004-05-30,7952800281,224
490.26,Completed,389.16,1994-09-13,1998-09-16,5588041106,2357
472.32,Ongoing,261.03,1974-08-28,2022-09-04,9626335500,4513
394.34,Completed,21.81,1999-10-23,2005-10-24,5688960196,3643
673.64,Ongoing,596.5,1976-01-22,2017-11-22,7153965867,2264
63.35,Ongoing,7.96,2011-10-21,2013-09-04,6171133320,4625
673.53,Completed,471.19,1993-02-10,2007-03-21,6060528648,3777
92.45,Ongoing,43.87,1972-08-25,1983-07-31,2907745801,4542
591.15,Ongoing,567.31,1954-05-26,1986-03-06,6194086648,86
475.87,Ongoing,350.41,1955-11-17,1993-04-22,7138630463,3753
217.4,Cancelled,71.07,1996-06-22,2011-01-01,9600117085,3735
892.89,Cancelled,484.56,2003-02-14,2004-08-03,3082870134,3191
32.11,Cancelled,8.53,1968-01-03,1982-12-18,2802819151,2333
600.3,Cancelled,181.77,1968-02-20,2011-08-01,7323324160,4292
570.16,Completed,279.02,2011-03-07,2017-08-09,6986683021,2507
610.06,Cancelled,142.84,1965-07-19,1989-03-06,7439094500,207
432.99,Cancelled,189.48,2007-08-19,2020-01-03,8397098643,1386
408.02,Cancelled,71.93,1974-06-04,1990-10-20,6524696311,4774
897.64,Cancelled,609.7,1974-09-07,1992-12-17,4014614432,2461
764.28,Ongoing,748.57,1967-01-15,1975-01-04,0546300174,604
288.43,Completed,48.19,1978-07-04,1997-09-08,0818482520,790
194.28,Completed,76.33,2013-10-05,2016-10-26,7189889796,1215
109.18,Completed,28.69,1967-08-05,2004-05-28,2202513735,3297
174.39,Completed,2.54,1980-05-27,2008-10-09,8018829346,180
388.98,Completed,278.82,1982-09-09,2015-01-29,0038567659,3413
11.89,Cancelled,7.3,2000-11-11,2006-08-21,2132309601,1918
271.17,Ongoing,229.96,2013-08-14,2015-10-22,6891539606,4559
4.8,Cancelled,1.38,1951-07-14,1953-04-02,4666228732,2581
226.99,Ongoing,62.56,2018-10-31,2020-02-28,1292147178,1385
338.65,Cancelled,283.43,1963-05-25,1984-04-04,3213673252,475
203.73,Completed,177.61,1993-11-28,2010-10-20,7249743457,194
844.81,Cancelled,443.94,2001-07-01,2017-08-30,8581590161,4715
521.04,Cancelled,77.51,1984-12-20,2013-01-11,4215471710,2968
879.58,Cancelled,210.24,1998-05-03,2001-03-12,9013767247,4018
994.33,Cancelled,774.93,1958-06-19,1993-03-29,7401087365,2062
512.23,Ongoing,154.93,2015-12-08,2023-06-30,3688894484,1555
32.04,Cancelled,6.6,1975-05-20,1976-08-26,9844643580,981
467.68,Ongoing,343.61,2023-02-24,2023-07-21,1016699033,958
685.26,Completed,514.63,2018-04-01,2018-10-04,9365451497,3401
411.77,Cancelled,32.56,1980-06-21,1983-02-14,8363621828,877
946.6,Cancelled,222.33,1965-02-07,1990-07-22,6856580331,4438
294.56,Cancelled,130.86,2021-07-13,2022-06-27,0489500690,3238
10.81,Cancelled,0.59,1974-09-08,2022-06-28,7172711697,2028
881.42,Completed,880.56,1981-11-15,2008-04-18,5180590196,1870
962.96,Completed,738.37,1983-12-11,1998-09-02,9406196470,3774
322.92,Cancelled,264.6,1983-03-05,1998-08-30,2133390087,4191
453.36,Completed,255.13,1990-11-11,1998-01-14,4763757839,3861
829.84,Cancelled,299.83,1994-06-14,2004-05-17,9917081040,1308
161.78,Ongoing,67.24,1992-01-10,2003-12-09,1502485056,1257
667.18,Cancelled,152.71,1969-05-21,1997-02-22,2047342147,2750
483.33,Completed,341.39,1991-05-27,2004-03-05,7906117470,3918
970.14,Completed,599.79,2023-01-06,2023-01-11,9973173024,3439
807.92,Cancelled,103.98,2017-10-22,2020-01-31,1120672356,3678
547.05,Ongoing,310.04,1956-04-12,1976-08-14,9481843203,4235
817.13,Ongoing,441.58,1989-12-12,2014-02-25,6413979806,4430
764.29,Completed,594.96,1992-12-03,2002-10-13,5307484626,4307
472.1,Cancelled,104.88,1978-08-28,1979-10-22,1131930345,2530
202.07,Cancelled,146.29,2022-07-30,2023-01-11,8522726531,1504
204.86,Cancelled,90.53,1953-06-26,1960-04-23,3073563031,1652
233.81,Completed,191.48,1981-12-02,1998-03-12,6517315223,3771
951.7,Ongoing,56.82,1989-11-17,2006-11-01,2567408066,1804
492.74,Cancelled,207.67,1993-12-08,2001-12-19,8961091654,2793
47.23,Cancelled,29.63,1961-11-11,2015-09-13,6080950600,1997
755.25,Completed,615.23,1971-12-04,1974-08-23,8932893639,2091
822.76,Cancelled,241.2,2012-06-09,2019-11-30,0519228247,1573
621.22,Cancelled,435.14,2008-06-27,2008-08-14,7061775937,2614
16.27,Completed,3.07,1959-02-11,1989-01-27,4136696091,4702
95.08,Cancelled,74.11,1991-05-24,2008-01-27,2790237262,3019
204.44,Cancelled,74.28,1996-06-19,2001-11-26,8726339922,360
786.31,Ongoing,605.2,1979-03-02,2011-02-07,9526632116,3234
951.07,Cancelled,96.86,1957-09-30,2014-04-17,5658246718,1489
496.95,Ongoing,180.76,1951-09-10,1970-06-24,4399022891,2914
62.62,Cancelled,17.89,1951-12-29,2000-02-16,1628268753,1402
339.57,Completed,53.0,1975-06-16,2017-05-17,8003706422,3834
397.35,Ongoing,271.39,1985-05-19,2006-03-10,5066399235,849
232.07,Completed,190.02,1992-11-06,2015-06-16,8198743167,405
689.22,Ongoing,160.9,2017-11-05,2019-09-04,6988019641,3910
816.2,Ongoing,290.85,1953-10-02,1986-11-04,2224671384,2144
921.95,Cancelled,730.72,1950-12-06,1959-11-06,5545366058,241
570.37,Ongoing,90.51,1957-08-11,1987-05-19,6560822094,3442
32.46,Completed,20.61,1992-06-22,2017-03-04,5530294280,339
681.23,Completed,9.89,1954-07-12,2001-03-05,8566287219,4602
652.82,Cancelled,570.76,1969-10-28,1975-06-08,9611333080,1105
225.92,Cancelled,182.41,1966-01-11,1976-05-16,4997424344,1884
478.61,Cancelled,358.36,1952-08-16,1973-09-29,7146675857,3117
459.34,Ongoing,383.11,2012-10-16,2023-06-16,1125375430,3953
572.85,Cancelled,338.47,1994-02-24,2013-05-18,4288977802,2746
921.84,Cancelled,920.83,1965-07-06,1969-07-05,0038399118,3855
427.05,Ongoing,74.63,1970-02-01,1994-08-21,3530212763,2704
18.79,Completed,7.25,1970-04-17,1973-02-13,1604657405,701
268.21,Completed,142.24,1974-01-17,2012-02-03,7732894835,3975
261.6,Cancelled,160.56,1971-02-19,2016-08-06,8846830700,1705
63.99,Cancelled,40.28,2006-12-29,2017-02-25,0950884337,2977
636.87,Ongoing,266.7,1986-11-23,1987-07-25,3664020927,2132
943.9,Completed,516.08,1992-08-28,2013-10-07,9919280599,1717
442.33,Cancelled,361.54,2014-07-23,2020-02-26,2005946269,4605
78.22,Cancelled,30.78,1963-03-20,2000-05-20,1410385927,2642
14.25,Cancelled,6.26,2014-07-10,2018-01-04,7102841279,349
939.09,Ongoing,285.59,1969-04-07,2006-07-25,0583792834,1541
519.4,Ongoing,278.3,1952-07-23,1962-08-22,4418583339,2116
118.76,Cancelled,58.19,1975-04-09,1994-04-15,6328688161,3419
750.96,Cancelled,561.21,2010-02-19,2015-02-18,1332829353,4967
545.02,Cancelled,450.5,2000-06-06,2022-04-03,8697285651,1599
619.57,Completed,574.53,1970-01-05,1970-05-04,7881549604,854
44.52,Ongoing,26.43,2013-09-16,2022-12-13,9669999245,630
446.96,Cancelled,321.16,2010-11-20,2019-06-12,4242250072,3763
429.71,Cancelled,223.08,2014-08-06,2017-12-28,2677648917,1091
199.34,Ongoing,115.93,1955-09-19,2009-09-11,5677594010,1023
598.89,Ongoing,229.31,2007-07-24,2013-02-16,1219074295,4322
761.04,Ongoing,607.26,2022-02-21,2022-07-22,3952131563,1093
659.03,Cancelled,647.7,1983-07-06,2002-05-05,2742208415,3476
730.49,Ongoing,394.08,1964-02-21,1999-08-12,0857148332,4598
232.8,Cancelled,109.98,1977-07-25,2006-09-15,9634884819,3713
744.79,Cancelled,40.05,1997-06-23,2017-03-05,0752771836,671
331.65,Cancelled,256.27,1982-10-13,1997-11-26,3664339834,3691
622.08,Ongoing,94.62,1956-12-19,1993-01-14,2068064454,3918
583.61,Ongoing,128.89,2020-08-29,2023-06-09,1227977482,2392
653.9,Ongoing,533.47,2005-04-17,2015-02-01,5569715000,2699
923.0,Ongoing,114.7,1958-08-13,2011-07-05,3350512374,705
55.52,Completed,7.51,1987-12-04,2014-11-26,6960276239,2436
143.5,Cancelled,54.1,1971-10-02,1987-10-18,5948929050,4101
819.03,Completed,200.88,1983-06-23,1990-05-30,8354288008,3392
194.75,Ongoing,188.02,2008-03-13,2015-09-05,0905829244,1673
418.42,Cancelled,121.87,1989-08-11,2015-06-05,6710523182,3588
618.21,Cancelled,509.12,1963-04-04,1993-03-03,6040643869,46
689.79,Cancelled,583.31,1951-05-04,2021-06-19,6014865925,3064
30.14,Cancelled,4.85,1997-08-28,2019-04-27,8897031500,3544
680.52,Ongoing,2.61,1988-02-09,2006-08-31,9092386889,4116
230.63,Ongoing,119.65,1973-03-28,2015-03-11,8115919951,3701
888.81,Completed,107.67,1974-09-10,2015-11-30,3329967272,4985
325.31,Cancelled,303.95,1974-09-16,1984-12-24,2807486718,1498
300.44,Cancelled,214.67,1965-12-23,1985-12-19,7366300464,1198
181.14,Ongoing,75.39,2003-01-18,2008-10-17,5020127452,3878
948.5,Cancelled,902.05,2019-01-12,2021-08-18,9229355262,976
909.98,Cancelled,808.34,1982-01-13,1998-10-25,4895073356,1775
962.77,Completed,615.99,1975-05-10,2015-07-23,0635929618,4991
292.65,Cancelled,51.38,1982-08-16,2020-05-01,7028140650,3815
569.24,Cancelled,9.15,1951-11-16,1989-08-10,3688248000,3846
982.84,Ongoing,800.24,1981-12-04,2007-05-24,7691486147,2945
706.03,Ongoing,191.31,1958-05-04,1993-04-18,6057751466,4572
930.16,Cancelled,14.68,2000-01-13,2023-01-17,4039043569,4108
348.3,Cancelled,31.03,1953-02-19,2021-12-07,0362723145,4107
353.72,Ongoing,76.59,2019-02-14,2021-01-10,8423103005,4768
402.14,Cancelled,393.25,1952-01-07,1992-04-09,0062367336,1736
122.69,Cancelled,99.59,1995-12-04,1996-05-22,3112296940,4798
115.22,Ongoing,71.56,1953-12-31,1992-05-24,0091729510,1463
122.59,Cancelled,36.75,1951-04-17,2008-01-12,8555976047,898
708.41,Ongoing,220.12,1963-08-08,2009-09-02,1613844420,4211
971.87,Cancelled,287.8,1966-09-17,2019-05-11,3975209030,3636
563.91,Completed,483.93,1976-10-27,2018-09-14,0440347225,2505
27.62,Cancelled,10.37,1976-01-03,2006-12-14,8615601771,360
802.53,Cancelled,203.56,1976-05-21,2016-09-18,2957103990,3726
46.52,Cancelled,12.11,1984-08-10,2005-10-06,6449675204,794
293.33,Completed,46.69,1996-09-08,2004-09-27,3833824785,592
149.2,Completed,50.52,2015-03-21,2016-08-22,8703297290,3788
695.02,Ongoing,505.86,2015-01-24,2021-08-18,6887861926,552
659.88,Ongoing,327.13,2013-01-09,2016-04-22,9408424580,4434
123.22,Cancelled,55.52,1966-12-01,1988-11-26,7638945736,2686
609.48,Completed,238.45,1950-04-21,1963-08-21,1700275401,2518
524.66,Cancelled,262.24,1994-06-24,2021-06-02,6217990455,2679
581.43,Cancelled,97.54,2009-04-24,2012-10-06,0523017525,506
508.75,Cancelled,247.38,2012-09-11,2013-08-07,1702646595,2406
855.51,Cancelled,808.41,1953-05-21,1990-07-26,1416046254,3625
665.37,Cancelled,283.45,2004-08-30,2009-03-02,5188107238,3983
258.99,Ongoing,226.55,1986-05-04,1987-10-01,4648593759,3983
523.35,Cancelled,143.37,1988-10-05,2010-06-07,8726365499,3807
868.91,Cancelled,823.98,1979-08-27,2007-02-01,1335564182,390
101.18,Completed,20.72,2020-02-18,2022-08-29,4768793393,2200
345.07,Completed,111.46,1968-08-26,1974-06-18,8492043050,2216
444.33,Cancelled,113.38,2004-06-20,2007-05-31,3418597310,4327
374.94,Cancelled,108.2,2021-02-03,2022-12-08,4086976033,4471
594.6,Cancelled,155.2,1977-12-03,2003-10-29,2081455349,3982
158.53,Completed,115.37,1980-09-08,2007-06-26,0910893087,2837
874.94,Ongoing,799.36,1966-06-22,1979-05-11,0988099336,466
661.32,Ongoing,308.47,1953-08-05,2020-04-24,0912159022,440
605.15,Cancelled,207.59,1987-07-07,2007-04-06,1136702030,3408
620.74,Ongoing,400.63,1961-02-17,1995-06-08,4601761905,2459
171.53,Completed,25.19,1999-10-13,2005-02-10,3761642270,3129
193.34,Cancelled,97.74,1987-10-19,2016-12-28,9275999385,1238
374.45,Cancelled,370.57,1950-10-20,1992-08-09,4486783696,289
678.89,Cancelled,191.74,2005-05-21,2006-03-06,6068364594,1082
845.22,Cancelled,42.2,1990-01-29,2009-05-04,5825852888,628
393.79,Cancelled,295.63,2021-04-20,2023-01-23,4141349658,1594
238.23,Ongoing,105.55,2001-02-27,2004-07-04,4803906818,2080
266.66,Cancelled,61.66,1983-05-08,2004-12-18,5485566310,1041
546.48,Ongoing,224.82,1956-09-11,1971-04-25,8745390740,1511
501.05,Cancelled,200.91,1986-02-21,2022-06-27,7746734745,1807
66.16,Ongoing,43.29,1963-10-15,1978-11-19,3044576112,3924
145.49,Ongoing,135.94,2003-04-03,2013-11-17,3238850861,2924
422.31,Completed,106.53,1975-02-17,1995-07-16,3124824503,623
100.39,Completed,93.95,1991-10-02,2013-05-02,3082035572,4725
2.36,Cancelled,1.25,1981-08-03,2011-12-18,1897387274,428
217.39,Cancelled,190.52,2008-03-12,2009-06-21,7472984503,1562
290.45,Completed,45.83,2003-04-23,2019-05-07,0113090027,2915
243.34,Ongoing,178.04,1965-08-11,2000-07-11,9730021438,3918
727.78,Cancelled,45.6,2005-01-04,2023-01-05,3053759473,3386
856.68,Ongoing,720.79,1974-09-23,1994-01-31,2661407051,1515
246.23,Completed,147.29,1997-01-10,2005-12-18,6637401235,2607
708.69,Completed,382.93,1976-03-26,1999-04-15,7771254322,2852
455.85,Completed,122.9,2019-11-16,2022-02-10,0489500690,4617
947.19,Cancelled,397.86,2022-12-21,2023-01-30,5224061624,367
520.11,Cancelled,9.3,1974-04-04,1988-07-27,2191868099,863
813.56,Ongoing,751.78,1959-09-09,1988-12-24,9486024986,3625
784.99,Cancelled,637.59,1986-12-26,2017-01-26,3472345695,3776
341.65,Ongoing,264.62,1963-02-28,1992-11-10,4588608803,983
635.38,Cancelled,447.81,1986-03-01,2012-06-01,7291907548,4570
516.48,Ongoing,182.78,1985-03-09,2004-10-20,2850436793,4550
103.75,Cancelled,17.61,1986-07-04,2021-01-05,0924386348,833
273.28,Cancelled,223.61,1962-08-15,2016-01-25,1735792002,63
703.25,Cancelled,523.63,1985-01-31,2009-07-20,9538121869,1464
588.89,Ongoing,487.19,1950-11-12,2003-09-05,9730054522,1270
329.52,Cancelled,241.12,2019-11-28,2020-08-02,5191234637,1484
490.35,Completed,372.48,2004-12-17,2022-11-30,2013189214,818
530.71,Cancelled,347.83,1986-04-06,1987-11-12,6958959837,4535
494.3,Cancelled,26.39,2021-12-11,2022-08-14,9502283416,4198
296.77,Ongoing,190.28,2008-06-20,2010-05-28,5252007364,3549
734.2,Completed,371.06,1954-12-20,1958-07-09,4773736939,1050
625.81,Completed,614.88,1992-12-26,2021-03-02,6840237128,2042
606.79,Cancelled,102.6,1961-05-09,1998-12-16,0053749707,2999
882.34,Cancelled,446.69,1952-02-04,2000-04-19,7583646725,1707
711.44,Cancelled,589.05,1978-09-02,2015-01-18,7332645174,427
41.65,Ongoing,13.98,1979-07-18,1988-07-01,9976709823,2687
427.82,Completed,205.24,1976-04-05,1991-01-21,2247929932,3328
352.04,Cancelled,332.32,1965-11-28,2017-12-01,2739242595,1567
947.12,Ongoing,27.28,1960-03-13,1968-03-21,5073234069,4658
246.26,Cancelled,51.4,1978-11-18,1995-06-06,5527604884,521
696.59,Cancelled,406.32,1987-04-23,1999-05-02,4814285423,2865
995.13,Completed,361.15,2009-04-17,2014-10-12,8872181531,4327
222.62,Cancelled,103.42,2009-02-06,2020-07-16,6698896967,4444
349.07,Cancelled,29.32,1992-10-23,1993-11-13,0292133345,3524
923.15,Cancelled,889.0,2022-02-23,2023-07-18,8026564602,1362
402.29,Completed,182.98,1973-01-09,1978-08-04,2937293563,138
12.4,Cancelled,2.51,2020-12-30,2021-10-10,2875983300,2698
164.27,Cancelled,36.81,1961-10-15,1996-05-04,2227809844,4519
389.93,Ongoing,19.04,1983-09-24,1990-12-18,9920064861,1548
297.42,Ongoing,134.08,1968-03-26,1975-09-19,9476356791,1322
538.57,Completed,88.58,1988-05-04,2002-09-16,1299092849,2499
794.25,Cancelled,657.7,1967-02-06,1999-04-14,4277981930,2658
937.27,Cancelled,769.66,1966-12-03,2017-12-07,5909904929,4345
467.52,Cancelled,121.01,1980-08-20,2019-01-04,4664676150,898
392.5,Cancelled,318.87,1972-03-24,2008-10-24,0147828305,214
29.34,Cancelled,20.8,2004-10-17,2010-06-18,6100677862,4031
797.69,Completed,210.4,1981-08-06,1989-09-05,3320632459,1992
89.09,Completed,15.06,1967-01-31,1988-04-17,2724599934,145
812.36,Cancelled,330.35,1967-08-02,1984-07-09,8279667970,1548
368.53,Ongoing,273.09,2020-09-27,2023-05-03,2947594540,425
581.11,Ongoing,48.36,2021-12-28,2022-09-03,4247818384,3814
700.01,Ongoing,489.44,1974-01-17,1978-06-17,3027674475,2671
731.26,Ongoing,580.54,1964-05-01,1966-06-01,9977429471,4535
246.4,Cancelled,175.54,2017-05-28,2021-01-28,6543318615,1816
159.75,Ongoing,81.38,1994-07-11,2017-02-09,2873681122,2656
454.09,Ongoing,107.09,2011-03-24,2021-10-05,1414546822,4731
258.79,Completed,165.16,1977-05-02,1980-12-10,8721472396,4185
155.2,Cancelled,93.15,1968-06-02,1985-07-02,4532509780,4606
182.39,Cancelled,177.06,1961-05-27,2022-06-15,7988171156,686
277.15,Cancelled,39.03,2015-05-23,2021-04-19,1876907688,4078
121.02,Cancelled,54.43,1996-04-18,2011-02-21,5026755634,93
674.1,Completed,334.26,2008-01-07,2012-08-14,2531785927,4912
830.34,Cancelled,255.94,1994-05-15,2014-04-27,0632991900,4323
127.87,Ongoing,107.74,1965-01-17,2008-04-14,7504377583,1358
293.18,Completed,126.51,1982-03-27,2007-06-07,6892531107,1526
258.92,Completed,137.67,1954-08-29,1956-12-21,0638513254,1733
63.39,Cancelled,49.49,1997-02-20,2012-04-26,7683890132,2492
712.7,Cancelled,323.67,1956-12-07,2019-04-21,9472816105,1716
467.81,Ongoing,331.68,1963-08-12,1985-06-02,1874908764,4284
580.08,Cancelled,278.12,1978-05-05,2016-09-24,6271786969,4892
317.66,Cancelled,52.03,2010-03-25,2014-06-09,9661518415,1405
458.58,Completed,31.36,2004-04-07,2021-01-04,5430396978,4867
559.37,Completed,50.31,1993-04-01,2017-11-25,5219799659,3307
607.9,Ongoing,556.02,1961-08-19,1970-06-10,1020212369,2045
975.75,Cancelled,88.98,1986-12-18,1993-08-20,7381886902,3037
151.25,Cancelled,69.41,2003-07-24,2012-10-06,9896443288,3130
820.86,Cancelled,173.32,1955-08-01,1991-02-13,6302260887,4133
641.73,Cancelled,16.29,1981-11-21,2022-11-17,0631814379,4422
760.02,Cancelled,719.73,1972-07-28,2001-07-19,0023071177,2642
122.93,Cancelled,73.76,1962-02-23,1977-02-10,4501369121,4023
232.16,Cancelled,226.39,1979-10-30,1985-01-09,9473806503,2918
42.42,Cancelled,22.48,2002-08-16,2008-08-01,3492719347,2118
128.21,Cancelled,2.86,1975-06-26,2015-06-22,4092580560,3433
70.46,Cancelled,61.74,1994-11-11,1996-01-31,4037254372,1309
341.04,Ongoing,190.01,2003-09-02,2022-02-18,8924608650,283
960.98,Cancelled,525.95,2004-07-29,2011-04-28,1094384556,2630
69.61,Completed,32.28,1966-12-10,2022-01-19,6482618295,4077
81.87,Cancelled,49.97,1959-07-08,1993-02-07,5092386802,3926
832.35,Cancelled,331.87,1952-12-23,1958-08-07,1887911669,4731
441.14,Cancelled,386.97,1958-04-16,1978-02-23,5127346208,1639
937.67,Cancelled,935.49,2021-02-11,2022-10-19,0113395663,2004
