residence_id,host_id,arrival_time,departure_time,repair_fee_per_rent,base_price,max_capacity,number_of_rooms,area,residence_type,accepted,ownership_document,TITLE
840,6173288646,11:55:19,10:47:50,978.23,490.18,3,1,20.65,APARTMENT,False,"('BAYj', 271816092116649194048795)",EyrfMT
841,4348337183,00:03:53,22:53:44,890.79,116.75,10,0,873.55,HOTEL,True,"('wmNJlPElqGsEA', 552831411853334395109914)",jPWiKbDlokjakM
842,1014240034,04:03:34,11:07:34,963.8,386.6,2,4,775.92,ECOTOURISM,False,"('dKflaC', 798085761097423772978979)",zMQ
843,7448489645,11:48:13,01:26:31,982.3,398.69,9,0,634.89,HOTEL,False,"('nE', 626312417739146744698526)",bDse
844,6726033686,08:39:38,13:24:35,781.61,780.52,9,0,694.05,ECOTOURISM,True,"('IcVNTJUndro', 860075287543294946729502)",InrTk
845,5291517230,15:00:11,14:02:39,198.31,838.41,6,0,559.57,HOTEL,True,"('AQaYzo', 552799882029948828065186)",LRRvoRlEBsdKkA
846,7326834186,00:11:02,21:47:23,300.61,926.26,9,1,675.67,VILLA,False,"('enc', 1083796323875912794676616)",oApfIYRBBThWva
847,2489235332,22:04:39,04:52:02,780.25,675.84,6,4,531.81,VILLA,True,"('ksPnEwCBwe', 276140569287809464381556)",MqXbmT
848,7621279641,04:37:38,04:33:36,881.07,123.14,9,4,707.45,APARTMENT,True,"('MNpqs', 653078075662116707803673)",XBZBiLRaqCe
849,5587631885,07:30:04,18:29:23,658.62,162.58,5,0,167.18,APARTMENT,True,"('TfzQtLXEuH', 322136766026130630032770)",dhmzhkk
850,8547687392,08:54:17,15:23:53,16.21,548.3,5,2,566.33,APARTMENT,False,"('KhU', 565464585871961753585886)",IfK
851,9412527702,21:39:15,13:51:47,507.61,506.49,5,2,794.94,ECOTOURISM,True,"('SBgY', 175565912890265933467197)",vk
852,9920930564,00:01:03,10:32:56,656.13,716.9,3,3,929.42,VILLA,True,"('FHugyRiP', 278543672478524239965459)",mKd
853,8432913809,08:11:46,05:23:48,431.41,477.21,5,3,244.36,HOTEL,True,"('qTli', 475216169443095804872303)",hV
854,5438394714,02:20:21,19:02:18,595.39,201.5,4,0,481.3,ECOTOURISM,False,"('fxBhG', 272596910828310655662678)",NWxTNSGrsoX
855,7146848931,04:06:23,08:36:33,256.46,870.22,9,0,486.68,APARTMENT,True,"('WlHMzVSRWXapzT', 212429794235133809527654)",wLLmzqO
856,0146381125,06:22:06,11:43:39,327.98,678.06,8,4,677.73,HOTEL,True,"('zrpjfPaxhfFfB', 1151279265995439238026835)",byWIoewEWf
857,4807110937,02:25:32,12:25:53,472.75,917.91,2,3,246.62,VILLA,False,"('yQcyyIj', 154582689565265851780790)",WRdERo
858,3909200997,19:02:18,12:17:32,631.1,227.19,5,3,448.97,ECOTOURISM,False,"('OUqfTRBi', 531142129245785687868826)",CTDrzcJbixKA
859,3868416823,05:28:59,10:57:38,986.7,625.35,9,1,879.26,VILLA,False,"('xknhRGAkVVEqiDs', 509640256276224044819456)",duFBPH
860,7802001554,01:03:31,03:07:34,709.3,813.58,8,0,543.01,APARTMENT,False,"('z', 982719167726135432766656)",BRIJY
861,7023583878,09:31:53,01:06:24,516.74,390.36,8,1,408.1,HOTEL,False,"('vz', 804673352590982110087571)",IrmrAbObbhV
862,2312779392,01:47:16,13:21:03,1.68,134.42,7,1,907.22,VILLA,True,"('RxPtWQer', 483786147249188333220876)",ZIhBq
863,4553402511,16:53:56,21:06:57,504.61,854.53,8,2,684.77,APARTMENT,False,"('TPuwgMhjINaZUP', 775499158404402354934785)",vtVqcndL
864,0018386090,04:04:09,08:04:21,291.04,223.66,6,0,150.09,ECOTOURISM,False,"('GaRuVvizhAztJ', 710195577230724929151481)",Nn
865,1538423279,10:03:20,12:48:33,401.62,44.51,5,4,983.44,HOTEL,False,"('GyddYiKHeBUExK', 180099901618064555401880)",CbAVocGVvysL
866,2421822560,14:21:50,05:22:00,20.82,805.2,7,4,55.82,VILLA,False,"('dHKYzIy', 25163712543054888464317)",uMtHxcwrmC
867,9337932242,18:08:41,08:58:51,934.77,959.79,3,3,42.87,HOTEL,False,"('DSuNksIQZD', 23120533372195015307794)",hBsHlLgoAlb
868,9822134096,03:34:14,01:51:10,30.61,937.31,10,3,427.62,ECOTOURISM,False,"('llxHBgJ', 865611250319901917772755)",XspxP
869,1624596678,15:00:00,02:22:26,227.88,896.86,7,3,109.74,VILLA,False,"('XvZEZ', 497289841371781306547635)",SaPLYSmUSIYuHy
870,5561243374,08:41:54,03:05:14,206.57,159.03,3,0,237.64,ECOTOURISM,True,"('MbxCNjVsH', 614612102685618353538415)",ZEjrSyNPqs
871,2694029406,20:27:33,16:35:52,314.1,177.68,3,4,426.01,HOTEL,False,"('woLjtHn', 438208864627437121235607)",WknvtlUSOORx
872,0840433943,05:47:25,16:12:45,807.05,143.72,5,2,782.71,HOTEL,False,"('ktUuw', 720033914660414365682327)",H
873,3681323126,04:13:50,11:40:06,79.77,279.95,5,2,589.03,HOTEL,True,"('JuNwkRLoZvre', 623610276033852482631751)",uiZLOAGTA
874,1588566882,07:09:58,01:45:48,599.57,296.22,4,1,445.39,ECOTOURISM,True,"('wBkZMoXSHkhUXo', 770671059340416902389566)",rkBsKTVtruTEXX
875,4541527270,22:09:53,11:06:22,615.4,148.64,4,4,356.64,VILLA,True,"('U', 276216063045378514109355)",yWyktkjMK
876,3032618359,05:48:38,14:16:29,411.52,31.51,8,4,481.62,ECOTOURISM,True,"('FA', 688376986587818974108287)",htIqgUBBTK
877,9482568559,22:54:31,22:42:39,916.21,808.96,7,4,353.96,HOTEL,True,"('jTnRKVSdFpyt', 414841863907514066667663)",YWfOjlluN
878,2257669254,22:54:46,18:11:02,354.46,888.55,3,1,425.26,APARTMENT,False,"('DCpEHap', 232242833510832055663290)",lGMSN
879,5812684472,15:27:03,22:12:53,910.45,405.75,6,4,469.55,ECOTOURISM,True,"('jgP', 1049652088072993168929490)",BMmtxBftNJsVbJ
880,8639951163,21:46:46,18:24:15,87.32,751.55,9,3,375.88,ECOTOURISM,False,"('LWICYVX', 2201316136025715427128)",Emwp
881,7245773202,07:04:52,10:53:01,884.68,832.44,4,1,17.82,VILLA,False,"('YLvzvlSoQ', 172216491207272457348244)",FLaBQ
882,7839823987,18:42:15,02:58:12,436.5,721.84,9,4,240.0,VILLA,False,"('pMRQQyzSDBsTq', 1043649017800835987731633)",ecgx
883,6589961380,15:55:24,07:36:37,220.3,444.1,1,3,395.42,VILLA,True,"('NFm', 1133667822365574022146401)",aNxcte
884,0813084143,07:56:50,20:14:13,655.25,514.23,7,0,687.69,HOTEL,False,"('bBDKFMxjUkMU', 128789555399205095764861)",ltQvDak
885,9709850936,14:33:02,15:39:57,251.04,860.24,3,2,289.35,HOTEL,False,"('R', 1142289711491795236537264)",iCmCRaqCR
886,1472137032,02:59:10,13:02:52,455.04,952.65,7,0,193.19,ECOTOURISM,True,"('xWoFfbr', 470615430708539683241035)",XfbVJPfgvMdS
887,9009181870,23:02:16,20:26:16,257.31,741.33,1,0,993.14,APARTMENT,True,"('bSbxoekQ', 14738728419803817719901)",XQS
888,4350358022,12:04:42,01:06:38,892.06,949.43,9,2,214.06,APARTMENT,True,"('JKQNzbt', 1125413841233765441099932)",WsJLWs
889,7681194304,06:01:23,07:04:52,346.39,979.97,9,2,810.66,HOTEL,False,"('eKch', 985660534616815437901941)",FbKrspcf
890,7003154940,10:24:13,02:52:19,193.97,910.53,7,3,747.64,ECOTOURISM,False,"('iXQiLmhNOJb', 1124529823196241637055864)",aNLyM
891,7720592172,22:47:26,03:44:44,991.54,305.02,2,2,36.98,HOTEL,True,"('WFjHutNzYKaISIR', 918621391589771097393716)",lkYBXsmbEhzS
892,3275689066,14:02:58,22:17:26,516.91,969.85,3,1,164.76,HOTEL,False,"('aZjshkSSe', 118749320482936706720190)",vRe
893,7728074801,09:07:30,16:57:05,443.26,526.92,2,0,238.4,ECOTOURISM,False,"('PpWPtNZi', 771047797270525416700780)",soDmoCfmjLKGdw
894,5349471808,01:15:13,17:16:42,582.17,409.76,3,3,838.41,HOTEL,True,"('MjjNDgvAwLj', 235777875300993177084044)",ygmaLXtQD
895,5123710078,15:52:02,04:12:05,722.2,222.78,1,2,804.86,APARTMENT,False,"('xJcBsMdVDcdg', 356241157734839105594032)",rizrl
896,7520367931,14:03:53,17:06:23,732.24,56.64,4,0,970.34,VILLA,False,"('HflTunydmX', 525967285889721721030285)",iNpSVOHRnUI
897,9523131469,17:19:01,23:12:54,502.8,958.38,1,1,83.54,VILLA,False,"('RrcDsQtcD', 206888473322066036618811)",veRQTx
898,9174368535,13:51:35,04:08:25,835.27,543.28,2,4,51.95,ECOTOURISM,False,"('suZrInD', 734971697164889286098699)",STObOwQXdsQUnfg
899,9185213124,05:43:55,01:35:42,119.91,482.84,2,4,330.98,HOTEL,False,"('KbkUzg', 636163401800696137337672)",gAQzydQcrvgX
900,4334980808,16:25:04,15:43:03,79.44,169.2,5,3,949.0,VILLA,True,"('YXmOj', 175926127412900374913869)",RjYl
901,9253195465,01:14:04,10:52:20,976.4,376.31,4,0,232.9,HOTEL,False,"('eXEsPcgE', 599685109434202394539176)",qZ
902,1585968331,09:09:52,07:23:35,282.4,609.28,9,3,642.54,ECOTOURISM,False,"('trrjADX', 1121660093758320689697164)",FCcKc
903,8817586578,01:03:35,19:03:08,237.03,468.44,9,0,847.22,APARTMENT,False,"('JragmIZ', 401338240709047809287849)",XLLpwq
904,4160373374,14:16:20,14:47:45,51.39,300.31,1,4,496.34,APARTMENT,True,"('umHhg', 336550284454666398127638)",mdu
905,8612062599,04:29:53,19:46:27,888.03,64.58,10,1,498.17,APARTMENT,False,"('NsANlfCngYxla', 394784970359632683418389)",FoWibJWZOUpbp
906,1785817650,20:28:00,04:24:16,345.29,261.4,6,1,906.53,VILLA,False,"('nQ', 792074988696737279687496)",DrQCLVbfAXQpKQ
907,6862447865,01:12:50,02:54:16,288.07,152.22,7,3,629.07,ECOTOURISM,True,"('qEtxlVykRGm', 1010717724163490517412951)",OpyJkpd
908,4668281751,16:30:26,11:37:55,834.39,38.48,8,3,816.96,APARTMENT,True,"('z', 531287179576579648908895)",qaPUgCkLLiPJwsN
909,9947613721,04:43:47,12:42:48,384.25,836.12,10,1,730.4,APARTMENT,False,"('XhCREfF', 151535209110702042270456)",WPHdqXaqBwcYN
910,2294315881,18:23:29,12:12:39,7.76,906.62,5,4,730.68,ECOTOURISM,False,"('IulGhTGPR', 850952791725748384495697)",UuZhknIIrknS
911,1426740987,22:16:00,16:32:46,442.91,218.71,10,1,550.66,APARTMENT,True,"('WPW', 1116079499990272290301438)",diBPuthnajAT
912,7945956008,15:52:53,10:46:54,766.21,692.43,4,1,952.55,VILLA,False,"('UXKBBzVm', 1024687431640235806556092)",UpQAmPNE
913,0931830699,03:16:51,19:11:51,29.84,350.58,7,4,898.84,VILLA,False,"('BvP', 322902968903552382963575)",mB
914,6616295191,00:46:00,10:37:44,347.88,408.59,10,0,929.53,VILLA,False,"('NMvaQankN', 955070889096594333823632)",ZQtTHVM
915,1859754859,16:19:25,02:00:17,299.13,543.63,9,3,657.09,HOTEL,False,"('pBHPFTBnJ', 1053561442884942920121682)",VANBIUUcG
916,2024804018,07:26:33,16:14:52,342.81,275.77,7,4,960.03,HOTEL,True,"('hBDMmSnubo', 42268861406828946550496)",kYXjSZpnobdcU
917,3261074921,04:11:25,06:02:30,564.56,186.25,2,1,975.99,HOTEL,True,"('yd', 117079674624976231705800)",YbLNKpPEpVMKiDi
918,0440909227,08:28:50,08:14:02,194.8,824.01,9,1,830.51,APARTMENT,False,"('atnxWz', 859851285229793366000482)",YspoYuh
919,3500992937,11:38:45,00:07:45,875.02,901.6,2,3,814.34,VILLA,True,"('tyOQfM', 52779582519817630458391)",FpZ
920,2073418696,11:06:55,07:18:23,534.84,88.08,10,1,697.73,HOTEL,False,"('mlUdWpFL', 731957252340063750950260)",EijNFZGlJOVjo
921,7914918810,02:32:20,04:58:49,102.77,848.62,3,3,841.22,ECOTOURISM,True,"('LJgTaqnl', 104640724445181399603793)",cxawFZtbR
922,9250059868,17:05:00,11:26:56,400.13,519.58,10,0,398.26,HOTEL,False,"('R', 209531507729807471149246)",mkzEgGXqSPv
923,9037151010,00:13:30,08:59:22,318.27,46.82,5,0,135.44,HOTEL,False,"('TNiwhJpT', 190843949455408649075594)",MFD
924,7039495548,11:47:35,02:39:38,997.73,192.64,8,0,809.41,APARTMENT,False,"('fyuRnNe', 1118944368577400398352918)",TUhEUMIKgYXSC
925,9563312847,12:54:55,11:48:49,88.78,637.51,3,2,562.48,HOTEL,True,"('qOEESS', 728979521162081652541530)",ZKuk
926,2519167005,16:28:40,02:40:56,796.93,834.48,9,2,499.92,VILLA,True,"('TZQI', 608384104523436023752205)",LLDNNDR
927,5918754008,10:38:34,01:57:12,346.6,299.22,6,0,47.03,HOTEL,False,"('SksNJDcNJMPfx', 788286727036190345740985)",vqFQmY
928,5669142089,19:15:08,04:10:01,175.12,963.26,8,4,165.2,HOTEL,True,"('LvkSqrtZPeveUu', 867004903624219507169071)",OeANtZRrzSI
929,2351265233,03:15:01,00:39:53,43.65,95.73,8,0,374.45,HOTEL,True,"('Qzj', 418711356761947274777540)",hRrxyuiBeUEJkdv
930,9266313023,13:16:15,19:17:28,391.85,758.84,8,0,798.69,ECOTOURISM,False,"('tfUXdlZw', 453815350315010676103458)",Q
931,8618029129,20:00:57,13:51:32,363.42,68.27,1,3,624.7,HOTEL,False,"('Fl', 1055889488916252430120623)",pEit
932,2745568579,23:07:23,12:50:06,110.16,965.5,10,0,283.88,APARTMENT,True,"('AEluGN', 898520796810391172736008)",rESwpHQgShhkd
933,2073418696,10:56:27,23:24:35,231.49,37.86,5,2,124.92,HOTEL,False,"('VwigNERfVNGvp', 1145568519533668033936714)",pvyBDYcgRUJ
934,9742062648,14:24:35,09:27:44,352.21,434.02,8,0,971.96,VILLA,False,"('jrGCVy', 441990114516499770958258)",LXQrfXrVyk
935,6246858200,01:19:45,08:45:49,193.41,367.83,1,2,606.16,VILLA,True,"('goSvk', 720972980533328500919715)",MsxxmmWseYM
936,4579885540,23:44:11,03:54:27,953.3,826.12,5,2,505.82,ECOTOURISM,True,"('AfllgrOaPXhujEt', 537864787584824620951829)",ycTk
937,8072865122,07:19:59,06:23:07,516.45,574.86,9,2,878.88,APARTMENT,False,"('fMWpk', 632286942110678157168200)",ygEgHmfQBYnR
938,8326019294,11:10:08,04:10:58,808.13,318.03,7,2,40.65,VILLA,False,"('lwosM', 724346578712940835069270)",eobuCyBbxz
939,1491064679,21:00:22,20:55:24,844.84,190.77,2,4,848.43,VILLA,True,"('WXBixp', 939266919738616036547753)",JCJHMSgAI
940,3871805848,23:04:33,22:11:40,814.07,993.38,5,2,568.53,APARTMENT,False,"('ABmChQNaNp', 1173562764982981228505009)",FERBjyQzka
941,9072869700,10:17:53,12:48:47,625.21,101.5,8,2,242.18,ECOTOURISM,True,"('CRwxYyxgNEmqGz', 106796791017225218517696)",UXRfequP
942,1686639512,21:29:32,17:56:44,108.34,19.83,4,3,118.26,ECOTOURISM,False,"('etXqJQUB', 3407842885651148134507)",PoMSdtfj
943,2122195357,19:04:22,05:57:18,722.34,381.24,7,0,983.74,APARTMENT,False,"('oR', 484127321681083426798384)",VpwOpITXMVv
944,5079372267,09:21:30,21:39:21,397.2,786.54,10,1,379.8,ECOTOURISM,False,"('rCfGrlmuGlf', 245503445788556859180361)",uv
945,1218851479,06:07:29,05:45:54,928.67,947.17,3,4,787.04,ECOTOURISM,True,"('hPYAdQYLHLxkk', 696423769181997041315007)",Mb
946,4302374362,03:58:43,14:36:44,523.21,312.06,2,4,972.58,HOTEL,False,"('giFHKhL', 1208080705684794973835829)",yTv
947,3089757916,03:09:57,09:25:32,285.89,511.69,7,2,250.1,HOTEL,False,"('CMXHwK', 49775698871050245362496)",WTGmIELQuLVjruM
948,4397882262,07:46:43,06:55:22,189.25,531.38,9,1,426.47,ECOTOURISM,True,"('HHVaZqkiqnmnThv', 1162974715527975494014498)",iiYQXW
949,6523230426,19:34:30,03:02:41,206.55,560.67,9,2,785.54,APARTMENT,True,"('RRFQM', 973865929515526615805554)",JRCtxQfnR
950,0830738837,08:30:37,11:47:17,657.77,421.26,4,0,281.03,ECOTOURISM,False,"('CqfJ', 100441865855557162379252)",j
951,5080892255,19:03:24,06:51:54,436.14,706.12,2,1,49.83,HOTEL,False,"('BBOqC', 116723774480472077845013)",DmuiD
952,9964694934,08:23:31,18:04:02,740.45,590.58,3,1,21.86,HOTEL,False,"('FGAsfZVe', 126994709861428022992715)",pg
953,0294216476,17:28:45,16:54:03,900.25,952.66,8,4,106.09,APARTMENT,True,"('jFiBCNu', 442702526367063800882158)",acBawiGal
954,6653060604,09:45:15,05:00:17,959.7,309.5,7,2,336.47,ECOTOURISM,True,"('ARFO', 165048545364747363777051)",lxnRyUcUFd
955,8933440982,08:50:39,08:11:18,217.77,505.68,7,3,449.39,VILLA,True,"('xrajSSuwm', 699672207748849492252482)",iQqOvom
956,7904740337,09:07:08,17:09:59,693.93,373.25,9,3,411.17,VILLA,True,"('MNZmuAUkXQlurhd', 548524513533207796387523)",weUGsDo
957,5661245642,04:08:16,17:20:55,847.12,205.35,5,3,671.89,VILLA,False,"('uzbgwzrGCaxI', 168712222930648797940380)",lAzGeZ
958,6629366534,02:43:23,10:35:00,192.68,565.31,1,3,861.88,APARTMENT,False,"('Dsl', 954435268907572312626927)",ewUFQGqDOC
959,8718416637,09:56:56,16:54:26,484.7,772.62,2,2,669.79,HOTEL,True,"('C', 469772759840637853090629)",IepcytgdcYNhNkV
960,3633076941,07:09:10,03:46:11,176.67,798.31,8,2,850.88,HOTEL,True,"('itFpIUpJROBoStj', 1195883883633200776539054)",DFMTZYNAJcp
961,5066456532,15:52:11,01:04:12,202.74,349.63,8,0,557.46,APARTMENT,True,"('MjOfLYnFyKfDy', 570301596768843156414)",jXYCeXMmGQWrX
962,4094051413,20:25:52,02:10:31,621.43,526.62,1,3,101.53,APARTMENT,False,"('Xm', 596188819831916576911150)",QUfmE
963,8630817996,06:25:36,09:02:35,324.33,885.51,5,0,981.83,VILLA,False,"('mBMprGnT', 787771240287943395165664)",uQyrB
964,5828928899,04:23:38,12:13:12,431.61,953.98,6,3,79.3,APARTMENT,False,"('X', 308337395802156060744278)",ofHVkYWJhXz
965,5415961310,08:54:28,16:49:52,364.97,509.29,6,3,925.08,VILLA,False,"('UkueLljcAI', 755076033790622827456880)",sStYSV
966,2444741396,03:23:09,16:15:27,316.99,823.04,4,1,325.56,APARTMENT,True,"('zbTZiVFGHnp', 1080984895011698498940722)",mWmlCFJ
967,3852685214,05:16:56,17:28:33,740.84,142.02,5,4,359.39,APARTMENT,False,"('ocjRJX', 69262690125981611920668)",SManJBruRNT
968,4208633968,22:14:40,21:48:22,259.49,201.22,9,0,695.16,VILLA,False,"('QclzoeED', 344245637265275471849255)",CqLAGr
969,6560621767,06:45:18,09:57:32,266.18,698.57,8,0,758.59,VILLA,False,"('pJBeTozTIhbAWDZ', 249672598626452153477276)",hATkcRevgsAdpsn
970,8667000738,07:37:56,18:54:12,893.44,970.86,2,2,921.62,VILLA,True,"('MXiGMUgsAXX', 732508653940304592978519)",clxFRC
971,5806310787,10:38:22,16:45:35,797.32,262.9,5,3,597.06,APARTMENT,True,"('MvxNKzMb', 788573446608031841638542)",mRmJfvLR
972,2224334705,11:36:46,14:41:38,980.82,210.3,2,1,215.79,VILLA,False,"('dzQ', 1147681216844699044598459)",xK
973,0927911632,05:58:14,01:19:37,46.16,897.09,4,1,820.52,APARTMENT,False,"('EbQYaignnsva', 132219911827204921650060)",cqvgrqVmy
974,6586181499,14:29:57,12:57:38,639.52,9.42,7,0,331.21,APARTMENT,True,"('sZl', 648790617835380415742945)",zoB
975,5652664659,06:36:58,19:46:45,746.63,418.79,8,0,416.35,HOTEL,False,"('ZbyUSwgwU', 677783605012595706330193)",NGd
976,4002495050,17:40:27,18:28:59,656.59,751.62,9,4,631.58,VILLA,False,"('lcdJV', 200975519654602173955484)",PWGjiiDozr
977,5828630166,17:29:22,20:48:15,303.77,599.81,8,1,888.0,VILLA,True,"('NZiTdfLwrqEDbq', 554555891258434029032837)",wSpnjy
978,5169331396,17:08:39,04:26:29,83.48,103.93,7,3,386.57,HOTEL,False,"('LFyvRUySHJy', 201217714721488033446240)",UKiCRBaZ
979,7661991137,09:05:50,08:25:16,233.66,919.44,7,4,751.15,VILLA,False,"('CXmsKRwiNjIWGoM', 1135376714331505684454409)",sfSett
980,5128029787,03:38:56,23:02:10,499.39,186.6,2,2,740.17,HOTEL,True,"('oHAFJTAsIPAd', 341947987952820513779710)",GLQsZbGkdvDYYSN
981,9523131469,16:19:25,07:23:24,396.87,474.27,5,1,338.35,HOTEL,False,"('kVLzbjNUkR', 540318534421145905810788)",EwuPbgmhNNaQi
982,5808504336,13:09:58,01:57:39,299.68,397.25,2,3,661.38,ECOTOURISM,False,"('UXzwzjoFuuH', 1105966979367016278471468)",dYUeMVVmSJiDV
983,0969703244,11:29:07,05:37:11,288.33,51.62,6,4,802.55,APARTMENT,True,"('PiGybh', 1139390260381792788291177)",Tl
984,2577387784,22:35:46,16:55:00,31.45,87.81,9,3,555.53,ECOTOURISM,False,"('zlaunOROHRA', 349248566592553201165039)",QKHqtASjuXr
985,7771650618,15:40:21,16:09:28,336.22,7.84,1,4,50.93,ECOTOURISM,False,"('UImTUXemsMwhdp', 212737916128921007805911)",llpMctEWqwOsK
986,2327227494,03:28:14,19:00:47,723.77,557.7,9,2,537.73,APARTMENT,False,"('dofUYBUNYay', 532786530299881494829635)",qYlXej
987,7365774610,00:19:57,22:08:04,929.7,482.99,10,3,808.19,VILLA,True,"('JCNnAL', 727731610112170946534424)",Q
988,9290022265,02:03:45,18:18:26,502.15,989.11,7,0,291.69,VILLA,False,"('dQexDkddDGv', 450462828357959840353969)",mqU
989,6589053849,21:37:30,04:36:22,751.94,895.02,9,3,68.32,ECOTOURISM,False,"('loOWNdehxf', 196898108075872952645773)",d
990,3242123435,04:32:40,17:19:04,961.2,854.25,5,2,431.62,VILLA,True,"('MLNefw', 990847567512462412309413)",iyyVSuZtScuq
991,5349908594,07:19:42,06:00:51,903.59,998.01,8,2,687.22,APARTMENT,False,"('UCGOqfJgVvVfkf', 628078400474640843248350)",wueuDAdAvlQ
992,7719412295,12:39:29,04:02:57,253.02,878.6,7,3,46.59,APARTMENT,False,"('Gxvz', 945307801369808439403981)",Lg
993,8697922849,12:38:15,03:49:33,799.2,58.37,7,2,999.84,APARTMENT,False,"('fNMmRTyPTuu', 303638030490843320652930)",llfHUjSakA
994,5351698834,07:30:49,19:54:48,5.91,902.96,1,2,896.08,APARTMENT,True,"('HilcWZBWkFrG', 1192369192870572796999140)",nlqdxYUN
995,0171082443,13:46:49,12:07:23,570.36,337.26,8,0,460.22,ECOTOURISM,False,"('MGmoCtNPb', 1013981701487021966026185)",kxeAzgzM
996,3082567268,21:30:43,18:22:26,448.19,220.86,9,2,823.02,HOTEL,True,"('zARlnFGOxjaus', 993046607449720519092902)",QQLCxuXHmPrSv
997,5341185542,19:09:01,13:49:23,228.22,857.74,5,4,549.4,ECOTOURISM,False,"('HmYqueePUv', 1008530407538041506842517)",veOlxesrSNJyYa
998,4125079003,16:38:30,18:31:49,880.91,658.39,5,4,967.21,ECOTOURISM,False,"('wBKMf', 630452688938382420641315)",vPjN
999,6430907916,02:57:22,15:54:27,264.23,42.8,9,1,696.84,ECOTOURISM,True,"('I', 174374842895977674516636)",TKTKvdeQSKkFMQC
1000,0954489702,08:32:31,15:09:23,975.28,435.73,8,2,504.99,VILLA,False,"('jyA', 970033805984569645947315)",uMuEkqFkstG
1001,0963094036,17:27:09,13:48:18,157.55,636.56,4,3,217.29,ECOTOURISM,True,"('FeympXpPDs', 1110303038471717866380284)",WvvdJmQoDJuQQYv
1002,5947382384,15:43:41,02:18:16,510.86,714.22,3,1,535.78,ECOTOURISM,False,"('eOMoqyiISt', 1202312531359270537726053)",zHCtCXmoGI
1003,5363448578,06:49:53,03:11:44,324.4,955.07,8,4,133.63,HOTEL,False,"('Hfe', 46777912453878736585698)",rW
1004,0825403774,03:35:55,08:42:56,437.38,553.3,10,2,686.79,HOTEL,True,"('niSnhvAhaVXyKD', 903031509075127190540315)",BoZVLztmeT
1005,7296934359,06:37:44,04:38:23,460.2,599.69,6,4,276.55,VILLA,True,"('MmvwrXwxJDhv', 780675792705230218150775)",XGPrREsNpWloDL
1006,3962816727,23:51:35,22:37:34,335.3,124.09,9,1,737.2,HOTEL,False,"('DqDexTisxrLLkF', 728844347499897060689584)",vEuSdYOLDTt
1007,2927716219,22:04:24,16:53:36,124.33,34.43,9,2,402.35,HOTEL,False,"('PrQnrkPHJAzIuDO', 1065756010992858397190733)",kBcwLUqmtsnTnt
1008,8509961310,17:13:20,07:04:01,650.15,716.71,10,4,616.63,HOTEL,True,"('iAVBarzIXlhV', 1199317484798577459499749)",myp
1009,7432388776,09:01:14,00:28:40,748.3,177.14,4,2,578.85,HOTEL,True,"('lNcPPaWvKBLG', 820165161740939060902406)",ZzHWTd
1010,7863725729,06:13:27,05:33:43,134.35,776.75,5,1,243.96,HOTEL,True,"('kLbieScoXFqIu', 220891476299685255496788)",xhLubao
1011,0868862643,22:38:06,06:43:13,730.13,934.7,8,4,486.21,APARTMENT,True,"('HNWoJpLsIGQAFMY', 1083524983623317151308338)",SjuOjGtP
1012,8847845788,03:49:39,10:55:55,721.82,242.21,2,4,447.25,APARTMENT,True,"('TXorKGUPLoR', 1021997187211888836047567)",QuStZyJhm
1013,4648527679,18:55:03,17:56:38,764.5,844.4,10,4,760.01,APARTMENT,False,"('UDA', 442069072985128153228207)",lUKlKxase
1014,2001726690,15:21:21,15:21:42,716.3,375.61,4,4,373.95,ECOTOURISM,True,"('nNU', 981842268611268308835142)",cOzJvlUPRZeXq
1015,9009248677,22:45:31,02:45:08,802.12,72.64,7,2,939.86,APARTMENT,True,"('cvTBupz', 824656984496505991666320)",r
1016,6982558570,05:23:21,10:13:27,151.03,726.84,2,0,978.87,HOTEL,False,"('qlngfKjH', 1206878628029675282753503)",MRPyBXVesBW
1017,0304773750,02:38:25,20:53:53,663.06,449.91,2,2,152.54,HOTEL,True,"('AFkq', 109528404421250452525281)",vpjEUIxqnGssWXb
1018,4996269293,14:30:51,03:41:39,554.53,33.4,10,0,752.32,APARTMENT,False,"('NATaFxvTTkyybw', 1135704041275284408518610)",NiB
1019,9396272155,14:59:20,07:36:39,233.88,233.64,3,4,227.29,HOTEL,False,"('xqdfRY', 252198701957914997249090)",sGEoLChFp
